1.2458 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
45.0720 	EXP 	Created exp1_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
45.0838 	EXP 	Created exp2_instr_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_instr_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
45.0865 	EXP 	Created exp2_trial_iamge_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_iamge_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
45.0890 	EXP 	Created exp2_trial_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
45.0890 	EXP 	Sound exp2_trial_sound set volume 1.000
45.0901 	EXP 	Created exp2_trial_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_trial_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
45.0939 	EXP 	Created end_exp2_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp2_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
45.0986 	EXP 	Created exp2_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
45.1013 	EXP 	Created exp2_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
45.1037 	EXP 	Created exp2_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
45.1038 	EXP 	Sound exp2_sound set volume 1.000
45.1048 	EXP 	Created exp2_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
45.1086 	EXP 	Created full_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
45.1417 	WARNING 	t of last frame was 2994.27ms (=1/0)
45.1417 	EXP 	welcome_text: autoDraw = True
48.1809 	WARNING 	t of last frame was 26.03ms (=1/38)
48.4480 	WARNING 	t of last frame was 20.55ms (=1/48)
59.4235 	WARNING 	t of last frame was 72.42ms (=1/13)
59.4639 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
60.2483 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
60.2517 	EXP 	New trial (rep=0, index=0): None
60.2569 	EXP 	welcome_text: autoDraw = False
60.2569 	EXP 	exp1_instr_text: autoDraw = True
60.2733 	DATA 	Keypress: space
75.4463 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
75.4474 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
75.4482 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct_key': 'lshift'}
75.4933 	DATA 	Keypress: space
75.4979 	EXP 	exp1_instr_text: autoDraw = False
75.4979 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
75.4979 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
75.4979 	EXP 	exp1_trial_cross: autoDraw = True
75.6546 	EXP 	exp1_trial_image_l: autoDraw = True
75.6546 	EXP 	exp1_trial_image_r: autoDraw = True
75.7352 	EXP 	exp1_trial_cross: autoDraw = False
77.4130 	DATA 	Keypress: left
80.6532 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct_key': 'rshift'}
80.6824 	EXP 	exp1_trial_image_l: autoDraw = False
80.6824 	EXP 	exp1_trial_image_r: autoDraw = False
80.6824 	EXP 	exp1_trial_image_l: autoDraw = False
80.6824 	EXP 	exp1_trial_image_r: autoDraw = False
80.6824 	EXP 	exp1_trial_cross: autoDraw = False
80.6824 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
80.6824 	EXP 	exp1_trial_image_r: image = '../image/car.png'
80.6824 	EXP 	exp1_trial_cross: autoDraw = True
80.9025 	EXP 	exp1_trial_image_l: autoDraw = True
80.9025 	EXP 	exp1_trial_image_r: autoDraw = True
80.9232 	EXP 	exp1_trial_cross: autoDraw = False
82.8820 	DATA 	Keypress: right
85.8895 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct_key': 'lshift'}
85.9310 	EXP 	exp1_trial_image_l: autoDraw = False
85.9310 	EXP 	exp1_trial_image_r: autoDraw = False
85.9310 	EXP 	exp1_trial_image_l: autoDraw = False
85.9310 	EXP 	exp1_trial_image_r: autoDraw = False
85.9310 	EXP 	exp1_trial_cross: autoDraw = False
85.9310 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
85.9310 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
85.9310 	EXP 	exp1_trial_cross: autoDraw = True
86.1470 	EXP 	exp1_trial_image_l: autoDraw = True
86.1470 	EXP 	exp1_trial_image_r: autoDraw = True
86.1702 	EXP 	exp1_trial_cross: autoDraw = False
88.1012 	DATA 	Keypress: left
91.1324 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct_key': 'rshift'}
91.1696 	EXP 	exp1_trial_image_l: autoDraw = False
91.1696 	EXP 	exp1_trial_image_r: autoDraw = False
91.1696 	EXP 	exp1_trial_image_l: autoDraw = False
91.1696 	EXP 	exp1_trial_image_r: autoDraw = False
91.1696 	EXP 	exp1_trial_cross: autoDraw = False
91.1696 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
91.1696 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
91.1696 	EXP 	exp1_trial_cross: autoDraw = True
91.4046 	EXP 	exp1_trial_image_l: autoDraw = True
91.4046 	EXP 	exp1_trial_image_r: autoDraw = True
91.4145 	EXP 	exp1_trial_cross: autoDraw = False
93.7523 	DATA 	Keypress: right
96.3888 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct_key': 'lshift'}
96.4319 	EXP 	exp1_trial_image_l: autoDraw = False
96.4319 	EXP 	exp1_trial_image_r: autoDraw = False
96.4319 	EXP 	exp1_trial_image_l: autoDraw = False
96.4319 	EXP 	exp1_trial_image_r: autoDraw = False
96.4319 	EXP 	exp1_trial_cross: autoDraw = False
96.4319 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
96.4319 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
96.4319 	EXP 	exp1_trial_cross: autoDraw = True
96.6543 	EXP 	exp1_trial_image_l: autoDraw = True
96.6543 	EXP 	exp1_trial_image_r: autoDraw = True
96.6709 	EXP 	exp1_trial_cross: autoDraw = False
99.5519 	DATA 	Keypress: left
101.6393 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct_key': 'rshift'}
101.6807 	EXP 	exp1_trial_image_l: autoDraw = False
101.6807 	EXP 	exp1_trial_image_r: autoDraw = False
101.6807 	EXP 	exp1_trial_image_l: autoDraw = False
101.6807 	EXP 	exp1_trial_image_r: autoDraw = False
101.6807 	EXP 	exp1_trial_cross: autoDraw = False
101.6807 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
101.6807 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
101.6807 	EXP 	exp1_trial_cross: autoDraw = True
101.9019 	EXP 	exp1_trial_image_l: autoDraw = True
101.9019 	EXP 	exp1_trial_image_r: autoDraw = True
101.9296 	EXP 	exp1_trial_cross: autoDraw = False
104.3187 	DATA 	Keypress: right
106.8886 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct_key': 'lshift'}
106.9310 	EXP 	exp1_trial_image_l: autoDraw = False
106.9310 	EXP 	exp1_trial_image_r: autoDraw = False
106.9310 	EXP 	exp1_trial_image_l: autoDraw = False
106.9310 	EXP 	exp1_trial_image_r: autoDraw = False
106.9310 	EXP 	exp1_trial_cross: autoDraw = False
106.9310 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
106.9310 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
106.9310 	EXP 	exp1_trial_cross: autoDraw = True
107.1536 	EXP 	exp1_trial_image_l: autoDraw = True
107.1536 	EXP 	exp1_trial_image_r: autoDraw = True
107.1712 	EXP 	exp1_trial_cross: autoDraw = False
110.0500 	DATA 	Keypress: left
112.1381 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct_key': 'rshift'}
112.1806 	EXP 	exp1_trial_image_l: autoDraw = False
112.1806 	EXP 	exp1_trial_image_r: autoDraw = False
112.1806 	EXP 	exp1_trial_image_l: autoDraw = False
112.1806 	EXP 	exp1_trial_image_r: autoDraw = False
112.1806 	EXP 	exp1_trial_cross: autoDraw = False
112.1806 	EXP 	exp1_trial_image_l: image = '../image/key.png'
112.1806 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
112.1806 	EXP 	exp1_trial_cross: autoDraw = True
112.4040 	EXP 	exp1_trial_image_l: autoDraw = True
112.4040 	EXP 	exp1_trial_image_r: autoDraw = True
112.4310 	EXP 	exp1_trial_cross: autoDraw = False
114.6036 	DATA 	Keypress: right
117.3980 	EXP 	exp1_trial_image_l: autoDraw = False
117.3980 	EXP 	exp1_trial_image_r: autoDraw = False
117.3980 	EXP 	exp1_trial_image_l: autoDraw = False
117.3980 	EXP 	exp1_trial_image_r: autoDraw = False
117.3980 	EXP 	exp1_trial_cross: autoDraw = False
117.4046 	EXP 	end_exp1_trial_text: autoDraw = True
138.4078 	DATA 	Keypress: rshift
138.4126 	EXP 	end_exp1_trial_text: autoDraw = False
138.4126 	EXP 	exp1_start_text: autoDraw = True
157.1226 	DATA 	Keypress: lshift
159.9722 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g2_e1.xlsx as conditions, 55 conditions, 17 params
159.9749 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
159.9754 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l2_f_sp_na_126', 'list': 'l2', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 126.0, 'image': 'key', 'image_alt': 'backpack', 'left_img': 'backpack', 'right_img': 'key', 'left': '../image/backpack.png', 'right': '../image/key.png', 'correct_img': 'key', 'correct_key': 'rshift', 'sound_dir': '../audio/126.wav', 'image_dir': None}
160.0046 	DATA 	Keypress: rshift
160.0084 	EXP 	exp1_start_text: autoDraw = False
160.0084 	EXP 	exp1_image_l: image = '../image/backpack.png'
160.0084 	EXP 	exp1_image_r: image = '../image/key.png'
160.0084 	EXP 	exp1_cross: autoDraw = True
160.0465 	EXP 	exp1_image_l: autoDraw = True
160.0465 	EXP 	exp1_image_r: autoDraw = True
160.0474 	EXP 	New trial (rep=0, index=1): {'exp_num': 1, 'sent_code': 'l2_f_sp_na_125', 'list': 'l2', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 125, 'image': 'desk', 'image_alt': 'bottle', 'left_img': 'desk', 'right_img': 'bottle', 'left': '../image/desk.png', 'right': '../image/bottle.png', 'correct_img': 'desk', 'correct_key': 'lshift', 'sound_dir': '../audio/125.wav', 'image_dir': None}
160.0703 	EXP 	exp1_image_l: autoDraw = False
160.0703 	EXP 	exp1_image_r: autoDraw = False
160.0703 	EXP 	exp1_cross: autoDraw = False
160.0703 	EXP 	exp1_image_l: image = '../image/desk.png'
160.0703 	EXP 	exp1_image_r: image = '../image/bottle.png'
160.0703 	EXP 	exp1_cross: autoDraw = True
160.2858 	EXP 	exp1_image_l: autoDraw = True
160.2858 	EXP 	exp1_image_r: autoDraw = True
160.3180 	EXP 	exp1_cross: autoDraw = False
162.7990 	EXP 	New trial (rep=0, index=2): {'exp_num': 1, 'sent_code': 'l2_f_sp_na_127', 'list': 'l2', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 127.0, 'image': 'cat', 'image_alt': 'dog', 'left_img': 'cat', 'right_img': 'dog', 'left': '../image/cat.png', 'right': '../image/dog.png', 'correct_img': 'cat', 'correct_key': 'lshift', 'sound_dir': '../audio/127.wav', 'image_dir': None}
162.8357 	DATA 	Keypress: lshift
162.8402 	EXP 	exp1_image_l: autoDraw = False
162.8402 	EXP 	exp1_image_r: autoDraw = False
162.8402 	EXP 	exp1_cross: autoDraw = False
162.8402 	EXP 	exp1_image_l: image = '../image/cat.png'
162.8402 	EXP 	exp1_image_r: image = '../image/dog.png'
162.8402 	EXP 	exp1_cross: autoDraw = True
163.0473 	EXP 	exp1_image_l: autoDraw = True
163.0473 	EXP 	exp1_image_r: autoDraw = True
163.0880 	EXP 	exp1_cross: autoDraw = False
168.0369 	EXP 	New trial (rep=0, index=3): {'exp_num': 1, 'sent_code': 'l2_f_en_na_102', 'list': 'l2', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 102.0, 'image': 'books', 'image_alt': 'socks', 'left_img': 'socks', 'right_img': 'book', 'left': '../image/socks.png', 'right': '../image/book.png', 'correct_img': 'books', 'correct_key': 'rshift', 'sound_dir': '../audio/102.wav', 'image_dir': None}
168.0788 	EXP 	exp1_image_l: autoDraw = False
168.0788 	EXP 	exp1_image_r: autoDraw = False
168.0788 	EXP 	exp1_image_l: autoDraw = False
168.0788 	EXP 	exp1_image_r: autoDraw = False
168.0788 	EXP 	exp1_cross: autoDraw = False
168.0788 	EXP 	exp1_image_l: image = '../image/socks.png'
