participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_trial_key.rt,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_retrial.ran,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[1.9592999999970289,2.749700000003031]",0,0,0,0,1,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,100,l2,f,en,na,audio/100.wav,,l2_f_en_na_100,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.945400000005975,4.278400000005945]",0,0,0,4,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,096,l2,f,en,na,audio/096.wav,,l2_f_en_na_096,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift"",""lshift"",""lshift""]","[2.082599999994045,3.7340999999940436,4.290099999994027,4.783099999994022]",0,1,1,0,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,121,l2,f,sp,na,audio/121.wav,,l2_f_sp_na_121,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift"",""rshift"",""rshift"",""rshift"",""rshift"",""rshift"",""rshift""]","[1.670500000000004,1.9177999999970439,2.1227000000030216,2.306500000000028,2.5172999999970216,2.7170999999940477,2.9915000000000305,3.3582999999970298]",0,2,2,25,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,119,l2,f,se,na,audio/119.wav,,l2_f_se_na_119,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[2.270599999994033,4.595299999996996]",0,3,3,23,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,111,l2,f,se,na,audio/111.wav,,l2_f_se_na_111,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.587899999991066,3.184399999991058]",0,4,4,15,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,102,l2,f,en,na,audio/102.wav,,l2_f_en_na_102,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.617600000008963,3.3495000000000346]",0,5,5,6,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,161,l2,t,es,f0c,audio/161.wav,,l2_t_es_f0c_161,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""rshift""]","[2.000799999997014,2.934000000000026,4.099099999994053]",0,6,6,45,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,107,l2,f,en,na,audio/107.wav,,l2_f_en_na_107,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[2.5006999999880577,3.92349999999999]",0,7,7,11,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,116,l2,f,se,na,audio/116.wav,,l2_f_se_na_116,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[2.3179000000059773,4.801499999999976]",0,8,8,20,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,027,l2,t,es,na,audio/027.wav,,l2_t_es_na_027,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift"",""rshift""]","[2.2730000000000246,3.5338000000119223,4.049600000008979]",0,9,9,41,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,125,l2,f,sp,na,audio/125.wav,,l2_f_sp_na_125,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.9365000000000236,3.20150000000001]",0,10,10,29,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,126,l2,f,sp,na,audio/126.wav,,l2_f_sp_na_126,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.8530000000000086,2.7174000000059664]",0,11,11,30,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,170,l2,t,es,f0c,audio/170.wav,,l2_t_es_f0c_170,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""lshift"",""rshift""]","[1.9174999999999613,2.5482999999969707,3.934400000005951,3.937799999996969]",0,12,12,54,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,025,l2,t,es,na,audio/025.wav,,l2_t_es_na_025,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[3.134200000002977,3.569100000008973]",0,13,13,39,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,106,l2,f,en,na,audio/106.wav,,l2_f_en_na_106,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[2.804599999994025],0,14,14,10,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,105,l2,f,en,na,audio/105.wav,,l2_f_en_na_105,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[2.524499999999989,4.001500000000021]",0,15,15,9,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,165,l2,t,es,f0c,audio/165.wav,,l2_t_es_f0c_165,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""lshift"",""rshift""]","[2.068699999988098,2.4858999999910907,4.142500000000041,4.143099999994092]",0,16,16,49,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,117,l2,f,se,na,audio/117.wav,,l2_f_se_na_117,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift"",""rshift""]","[1.754000000000019,2.454099999994014,4.602799999996989]",0,17,17,21,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,124,l2,f,sp,na,audio/124.wav,,l2_f_sp_na_124,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.7509999999999764,2.967700000002992]",0,18,18,28,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,098,l2,f,en,na,audio/098.wav,,l2_f_en_na_098,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.5818999999911512,2.502700000003074]",0,19,19,2,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,127,l2,f,sp,na,audio/127.wav,,l2_f_sp_na_127,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.2665999999941278,2.455899999991061]",0,20,20,31,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,163,l2,t,es,f0c,audio/163.wav,,l2_t_es_f0c_163,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift"",""rshift"",""rshift""]","[2.4511000000088643,3.0574000000059414,3.500100000008956,4.817400000005932]",0,21,21,47,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,103,l2,f,en,na,audio/103.wav,,l2_f_en_na_103,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[2.254799999996976,3.09050000000002]",0,22,22,7,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,110,l2,f,en,na,audio/110.wav,,l2_f_en_na_110,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.9437000000029911,3.3132999999970707]",0,23,23,14,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,122,l2,f,sp,na,audio/122.wav,,l2_f_sp_na_122,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.5193999999911512,2.6537999999970907]",0,24,24,26,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,029,l2,t,es,na,audio/029.wav,,l2_t_es_na_029,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.7227999999970507,3.866599999994037]",0,25,25,43,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,104,l2,f,en,na,audio/104.wav,,l2_f_en_na_104,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.8835000000000264],0,26,26,8,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,129,l2,f,sp,na,audio/129.wav,,l2_f_sp_na_129,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift"",""rshift""]","[1.2915999999939913,2.7182999999969297,4.701700000002916]",0,27,27,33,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,022,l2,t,es,na,audio/022.wav,,l2_t_es_na_022,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""rshift""]","[1.7839000000059286,2.481600000008939,3.5697999999970307]",0,28,28,36,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,108,l2,f,en,na,audio/108.wav,,l2_f_en_na_108,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[2.6182000000029575],0,29,29,12,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,097,l2,f,en,na,audio/097.wav,,l2_f_en_na_097,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[2.2835000000000036],0,30,30,1,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,169,l2,t,es,f0c,audio/169.wav,,l2_t_es_f0c_169,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift"",""lshift""]","[1.933600000008937,2.6326000000088925,4.866100000008942]",0,31,31,53,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,112,l2,f,se,na,audio/112.wav,,l2_f_se_na_112,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift"",""rshift""]","[1.4700000000000273,1.8503000000119982,2.4342000000029884]",0,32,32,16,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,024,l2,t,es,na,audio/024.wav,,l2_t_es_na_024,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""lshift"",""rshift"",""rshift""]","[2.0167000000029702,2.3892000000029157,3.5162999999970452,3.6495999999940523,4.155999999999949]",0,33,33,38,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,113,l2,f,se,na,audio/113.wav,,l2_f_se_na_113,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift"",""rshift"",""lshift""]","[1.8497000000029402,2.333399999991002,3.284899999991012,4.141799999997033]",0,34,34,17,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,118,l2,f,se,na,audio/118.wav,,l2_f_se_na_118,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[2.25920000000292,3.182299999996985]",0,35,35,22,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,109,l2,f,en,na,audio/109.wav,,l2_f_en_na_109,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[2.0742000000029748,2.7502000000030193]",0,36,36,13,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,162,l2,t,es,f0c,audio/162.wav,,l2_t_es_f0c_162,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[3.199199999988082,4.807599999994068]",0,37,37,46,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,166,l2,t,es,f0c,audio/166.wav,,l2_t_es_f0c_166,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[3.0494999999999663,3.6164000000059104]",0,38,38,50,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,115,l2,f,se,na,audio/115.wav,,l2_f_se_na_115,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""rshift"",""rshift""]","[2.3999999999999773,2.9337000000030002,4.649999999999977,4.966499999999996]",0,39,39,19,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,023,l2,t,es,na,audio/023.wav,,l2_t_es_na_023,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[3.566500000000019],0,40,40,37,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,021,l2,t,es,na,audio/021.wav,,l2_t_es_na_021,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.5229000000059614,3.2180000000000746]",0,41,41,35,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,164,l2,t,es,f0c,audio/164.wav,,l2_t_es_f0c_164,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.150700000002985,2.798000000000002]",0,42,42,48,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,167,l2,t,es,f0c,audio/167.wav,,l2_t_es_f0c_167,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.9880000000000564,3.684500000000071]",0,43,43,51,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,130,l2,f,sp,na,audio/130.wav,,l2_f_sp_na_130,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[2.8008999999910884,3.4664999999999964]",0,44,44,34,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,026,l2,t,es,na,audio/026.wav,,l2_t_es_na_026,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[2.733699999988062,3.5995999999940977]",0,45,45,40,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,128,l2,f,sp,na,audio/128.wav,,l2_f_sp_na_128,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[2.567799999997078],0,46,46,32,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,101,l2,f,en,na,audio/101.wav,,l2_f_en_na_101,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[2.4060000000000628,2.9055000000000746]",0,47,47,5,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,028,l2,t,es,na,audio/028.wav,,l2_t_es_na_028,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.4664999999999964,2.9028000000118936]",0,48,48,42,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,114,l2,f,se,na,audio/114.wav,,l2_f_se_na_114,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[2.3416000000089525,2.8888000000119973]",0,49,49,18,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,120,l2,f,se,na,audio/120.wav,,l2_f_se_na_120,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[3.28279999999711,3.784099999994055]",0,50,50,24,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,099,l2,f,en,na,audio/099.wav,,l2_f_en_na_099,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[2.300000000000068,2.833600000009028]",0,51,51,3,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,123,l2,f,sp,na,audio/123.wav,,l2_f_sp_na_123,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.8159999999999172,2.899400000005926]",0,52,52,27,1,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,168,l2,t,es,f0c,audio/168.wav,,l2_t_es_f0c_168,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.5326000000089834,2.951000000000022]",0,53,53,52,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,030,l2,t,es,na,audio/030.wav,,l2_t_es_na_030,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.367099999994025,2.283599999994067]",0,54,54,44,1,1
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
