participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_retrial.ran,exp1_trial_key.rt,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_trial_loop.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,103,l2,f,en,na,audio/103.wav,,l2_f_en_na_103,,,,,,,image/toys.png,image/sneakers.png,toys,lshift,,,,,,,lshift,1,1.9997,0,46,46,7,1,1,toys,sneakers,toys,sneakers,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,121,l2,f,sp,na,audio/121.wav,,l2_f_sp_na_121,,,,,,,image/shoe.png,image/glasses.png,shoe,lshift,,,,,,,lshift,1,2.4521,0,47,47,25,1,1,shoe,glasses,shoe,glasses,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,112,l2,f,se,na,audio/112.wav,,l2_f_se_na_112,,,,,,,image/burger.png,image/hotdog.png,hotdog,rshift,,,,,,,rshift,1,2.1598,0,48,48,16,1,1,hotdog,burger,burger,hotdog,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,024,l2,t,es,na,audio/024.wav,,l2_t_es_na_024,,,,,,,image/bed.png,image/jug.png,jug,rshift,,,,,,,rshift,1,4.5985,0,49,49,38,1,1,jug,bed,bed,jug,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,110,l2,f,en,na,audio/110.wav,,l2_f_en_na_110,,,,,,,image/dog.png,image/cat.png,cat,rshift,,,,,,,lshift,0,2.5838,0,50,50,14,1,1,cat,dog,dog,cat,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,118,l2,f,se,na,audio/118.wav,,l2_f_se_na_118,,,,,,,image/icecream.png,image/donut.png,donut,rshift,,,,,,,rshift,1,4.5605,0,51,51,22,1,1,donut,icecream,icecream,donut,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,122,l2,f,sp,na,audio/122.wav,,l2_f_sp_na_122,,,,,,,image/desk.png,image/chair.png,chair,rshift,,,,,,,rshift,1,2.6859,0,52,52,26,1,1,chair,desk,desk,chair,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,028,l2,t,es,na,audio/028.wav,,l2_t_es_na_028,,,,,,,image/pants.png,image/glasses.png,glasses,rshift,,,,,,,lshift,0,2.9292,0,53,53,42,1,1,glasses,pants,pants,glasses,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,160,l1,t,es,f0c,audio/160.wav,,l1_t_es_f0c_160,,,,,,,image/ring.png,image/bracelet.png,bracelet,rshift,,,,,,,rshift,1,4.0264,0,54,54,54,1,1,bracelet,ring,ring,bracelet,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,tr1,lt,tr,en,na,practice_trial/audio/tr1.wav,Where are your kids?,lt_tr_en_na_tr1,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift""]",[2.445399999991025],0,0,0,0,1,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,tr2,lt,tr,en,na,practice_trial/audio/tr2.wav,Who is buying my car?,lt_tr_en_na_tr2,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""lshift""]","[2.3105999999940536,3.718599999994069]",0,1,1,1,1,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,tr3,lt,tr,sp,na,practice_trial/audio/tr3.wav,¿Dónde está mi perro?,lt_tr_sp_na_tr3,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift""]",[2.059399999991058],0,2,2,2,1,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,tr4,lt,tr,sp,na,practice_trial/audio/tr4.wav,¿De quién es la bolsa?,lt_tr_sp_na_tr4,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift""]",[1.5232999999970502],0,3,3,3,1,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,tr5,lt,tr,se,na,practice_trial/audio/tr5.wav,¿Dónde encontraste sus donuts?,lt_tr_se_na_tr5,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift""]",[2.2677999999970666],0,4,4,4,1,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,tr6,lt,tr,se,na,practice_trial/audio/tr6.wav,¿Cuándo compraste tu sweater?,lt_tr_se_na_tr6,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[1.8754999999999882,2.6449000000059755]",0,5,5,5,1,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,tr7,lt,tr,es,na,practice_trial/audio/tr7.wav,Why do you have my camisa?,lt_tr_es_na_tr7,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[1.634099999994021,2.481200000002957]",0,6,6,6,1,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,tr8,lt,tr,es,na,practice_trial/audio/tr8.wav,Where did you find his chanclas?,lt_tr_es_na_tr8,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[1.2172999999970102,1.9837000000029548]",0,7,7,7,1,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,147,l2,t,es,f0u,audio/147.wav,,l2_t_es_f0u_147,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.5092999999970402,2.6195999999940227]",0,0,0,51,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,066,l1,f,en,na,audio/066.wav,,l1_f_en_na_066,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.1004000000059477,2.406900000005976]",0,1,1,5,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,072,l1,f,en,na,audio/072.wav,,l1_f_en_na_072,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.260899999991068,2.056799999996997]",0,2,2,11,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,089,l1,f,sp,na,audio/089.wav,,l1_f_sp_na_089,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[0.9922000000029811,1.581700000002968]",0,3,3,28,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,083,l1,f,se,na,audio/083.wav,,l1_f_se_na_083,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift"",""rshift""]","[1.5749999999999886,2.400700000002985,2.680999999999983]",0,4,4,22,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,077,l1,f,se,na,audio/077.wav,,l1_f_se_na_077,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.3337000000029775,2.0592000000029316]",0,5,5,16,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,076,l1,f,se,na,audio/076.wav,,l1_f_se_na_076,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.0848999999910802,2.0599999999999454]",0,6,6,15,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,084,l1,f,se,na,audio/084.wav,,l1_f_se_na_084,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.1088999999910811],0,7,7,23,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,148,l2,t,es,f0u,audio/148.wav,,l2_t_es_f0u_148,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.5172999999970216,2.117200000002981]",0,8,8,52,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,017,l1,t,es,na,audio/017.wav,,l1_t_es_na_017,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.2327999999970416,2.708100000008926]",0,9,9,41,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,011,l1,t,es,na,audio/011.wav,,l1_t_es_na_011,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.70150000000001,2.8367000000030203]",0,10,10,35,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,075,l1,f,en,na,audio/075.wav,,l1_f_en_na_075,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.461500000000001],0,11,11,14,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,071,l1,f,en,na,audio/071.wav,,l1_f_en_na_071,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.4094000000059168],0,12,12,10,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,149,l2,t,es,f0u,audio/149.wav,,l2_t_es_f0u_149,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.316799999996988,2.4309999999999263]",0,13,13,53,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,081,l1,f,se,na,audio/081.wav,,l1_f_se_na_081,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""rshift""]","[1.3007999999970252,1.5674999999999955,1.800299999997037]",0,14,14,20,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,018,l1,t,es,na,audio/018.wav,,l1_t_es_na_018,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.367100000008918,2.300600000008899]",0,15,15,42,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,086,l1,f,sp,na,audio/086.wav,,l1_f_sp_na_086,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.4678000000119482],0,16,16,25,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,088,l1,f,sp,na,audio/088.wav,,l1_f_sp_na_088,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.550699999988069],0,17,17,27,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,063,l1,f,en,na,audio/063.wav,,l1_f_en_na_063,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.2005000000000337],0,18,18,2,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,065,l1,f,en,na,audio/065.wav,,l1_f_en_na_065,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.2340000000000373],0,19,19,4,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,144,l2,t,es,f0u,audio/144.wav,,l2_t_es_f0u_144,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.1859000000059723,1.9184999999999945]",0,20,20,48,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,012,l1,t,es,na,audio/012.wav,,l1_t_es_na_012,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.7008999999910657,2.3327999999970643]",0,21,21,36,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,070,l1,f,en,na,audio/070.wav,,l1_f_en_na_070,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.610599999994065],0,22,22,9,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,074,l1,f,en,na,audio/074.wav,,l1_f_en_na_074,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.5493999999910102],0,23,23,13,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,020,l1,t,es,na,audio/020.wav,,l1_t_es_na_020,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.1675000000000182,2.3677999999970325]",0,24,24,44,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,013,l1,t,es,na,audio/013.wav,,l1_t_es_na_013,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.3184000000059086,2.451999999999998]",0,25,25,37,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,079,l1,f,se,na,audio/079.wav,,l1_f_se_na_079,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""rshift""]","[1.1509999999999536,1.467999999999961,1.8173999999910393]",0,26,26,18,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,064,l1,f,en,na,audio/064.wav,,l1_f_en_na_064,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.217599999994036],0,27,27,3,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,090,l1,f,sp,na,audio/090.wav,,l1_f_sp_na_090,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.5317999999970198],0,28,28,29,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,094,l1,f,sp,na,audio/094.wav,,l1_f_sp_na_094,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.2682000000030484],0,29,29,33,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,061,l1,f,en,na,audio/061.wav,,l1_f_en_na_061,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.3672999999970443],0,30,30,0,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,092,l1,f,sp,na,audio/092.wav,,l1_f_sp_na_092,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.379899999991153],0,31,31,31,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,143,l2,t,es,f0u,audio/143.wav,,l2_t_es_f0u_143,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.1842000000029884,3.250900000005913]",0,32,32,47,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,082,l1,f,se,na,audio/082.wav,,l1_f_se_na_082,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.5341999999880045],0,33,33,21,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,145,l2,t,es,f0u,audio/145.wav,,l2_t_es_f0u_145,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.6172000000029811,2.574599999994007]",0,34,34,49,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,095,l1,f,sp,na,audio/095.wav,,l1_f_sp_na_095,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.3682999999970207],0,35,35,34,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,141,l2,t,es,f0u,audio/141.wav,,l2_t_es_f0u_141,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.517099999994116,2.000900000006027]",0,36,36,45,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,150,l2,t,es,f0u,audio/150.wav,,l2_t_es_f0u_150,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.5856000000089807,2.251900000006003]",0,37,37,54,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,091,l1,f,sp,na,audio/091.wav,,l1_f_sp_na_091,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[2.0250999999940404],0,38,38,30,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,014,l1,t,es,na,audio/014.wav,,l1_t_es_na_014,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.4927999999970325,1.9927000000029693]",0,39,39,38,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,078,l1,f,se,na,audio/078.wav,,l1_f_se_na_078,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""rshift"",""lshift""]","[2.1008000000118727,2.2344000000059623,3.0174000000059777,3.131999999999948]",0,40,40,17,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,067,l1,f,en,na,audio/067.wav,,l1_f_en_na_067,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.6175000000000637],0,41,41,6,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,015,l1,t,es,na,audio/015.wav,,l1_t_es_na_015,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.8452000000030466,2.31729999999709]",0,42,42,39,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,019,l1,t,es,na,audio/019.wav,,l1_t_es_na_019,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.6509000000058904,2.6837000000028866]",0,43,43,43,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,068,l1,f,en,na,audio/068.wav,,l1_f_en_na_068,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.201099999994085],0,44,44,7,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,146,l2,t,es,f0u,audio/146.wav,,l2_t_es_f0u_146,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.384599999994066,2.697999999999979]",0,45,45,50,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,073,l1,f,en,na,audio/073.wav,,l1_f_en_na_073,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.3845000000000027],0,46,46,12,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,080,l1,f,se,na,audio/080.wav,,l1_f_se_na_080,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.085200000002942,1.4587000000029775]",0,47,47,19,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,087,l1,f,sp,na,audio/087.wav,,l1_f_sp_na_087,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.5760000000000218],0,48,48,26,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,142,l2,t,es,f0u,audio/142.wav,,l2_t_es_f0u_142,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.1675000000000182,1.9011000000090235]",0,49,49,46,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,093,l1,f,sp,na,audio/093.wav,,l1_f_sp_na_093,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.4006999999880918],0,50,50,32,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,069,l1,f,en,na,audio/069.wav,,l1_f_en_na_069,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.618099999994115],0,51,51,8,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,062,l1,f,en,na,audio/062.wav,,l1_f_en_na_062,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.3338999999909902],0,52,52,1,1,
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,085,l1,f,se,na,audio/085.wav,,l1_f_se_na_085,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.2842999999969607,2.4508999999910657]",0,53,53,24,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,016,l1,t,es,na,audio/016.wav,,l1_t_es_na_016,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.5342999999969607,2.918099999993956]",0,54,54,40,1,1
027,001,2023-10-18_14h15.06.123,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
