1.0060 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
8.5590 	EXP 	Created exp1_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp1_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.5590 	EXP 	Sound exp1_sound set volume 1.000
8.5647 	EXP 	Created exp1_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.5757 	EXP 	Created exp2_instr_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_instr_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.5784 	EXP 	Created exp2_trial_iamge_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_iamge_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.5809 	EXP 	Created exp2_trial_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.5809 	EXP 	Sound exp2_trial_sound set volume 1.000
8.5846 	EXP 	Created end_exp2_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp2_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.5892 	EXP 	Created exp2_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.5917 	EXP 	Created exp2_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.5940 	EXP 	Created exp2_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.5940 	EXP 	Sound exp2_sound set volume 1.000
8.5979 	EXP 	Created full_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.6091 	WARNING 	t of last frame was 1886.55ms (=1/0)
8.6091 	EXP 	welcome_text: autoDraw = True
9.6588 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
9.6628 	EXP 	New trial (rep=0, index=0): None
9.6760 	DATA 	Keypress: space
9.6804 	WARNING 	t of last frame was 41.47ms (=1/24)
9.6804 	EXP 	welcome_text: autoDraw = False
9.6804 	EXP 	exp1_instr_text: autoDraw = True
10.3299 	WARNING 	t of last frame was 20.30ms (=1/49)
12.9928 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
12.9935 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
12.9940 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct': 'lshift'}
13.0357 	DATA 	Keypress: space
13.0396 	WARNING 	t of last frame was 78.18ms (=1/12)
13.0396 	EXP 	exp1_instr_text: autoDraw = False
13.0396 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
13.0396 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
13.0396 	EXP 	exp1_trial_image_l: autoDraw = True
13.0396 	EXP 	exp1_trial_image_r: autoDraw = True
13.5245 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct': 'rshift'}
13.5592 	DATA 	Keypress: lshift
13.5639 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
13.5638 	EXP 	exp1_trial_image_l: autoDraw = False
13.5638 	EXP 	exp1_trial_image_r: autoDraw = False
13.5638 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
13.5638 	EXP 	exp1_trial_image_r: image = '../image/car.png'
13.5638 	EXP 	exp1_trial_image_l: autoDraw = True
13.5638 	EXP 	exp1_trial_image_r: autoDraw = True
13.7567 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct': 'lshift'}
13.7923 	DATA 	Keypress: lshift
13.7964 	EXP 	exp1_trial_image_l: autoDraw = False
13.7964 	EXP 	exp1_trial_image_r: autoDraw = False
13.7964 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
13.7964 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
13.7964 	EXP 	exp1_trial_image_l: autoDraw = True
13.7964 	EXP 	exp1_trial_image_r: autoDraw = True
13.9973 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct': 'rshift'}
14.0292 	DATA 	Keypress: lshift
14.0339 	EXP 	exp1_trial_image_l: autoDraw = False
14.0339 	EXP 	exp1_trial_image_r: autoDraw = False
14.0339 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
14.0339 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
14.0339 	EXP 	exp1_trial_image_l: autoDraw = True
14.0339 	EXP 	exp1_trial_image_r: autoDraw = True
14.2084 	DATA 	Keypress: lshift
14.2148 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct': 'lshift'}
14.2528 	EXP 	exp1_trial_image_l: autoDraw = False
14.2528 	EXP 	exp1_trial_image_r: autoDraw = False
14.2528 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
14.2528 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
14.2528 	EXP 	exp1_trial_image_l: autoDraw = True
14.2528 	EXP 	exp1_trial_image_r: autoDraw = True
14.4914 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct': 'rshift'}
14.5252 	DATA 	Keypress: lshift
14.5300 	EXP 	exp1_trial_image_l: autoDraw = False
14.5300 	EXP 	exp1_trial_image_r: autoDraw = False
14.5300 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
14.5300 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
14.5300 	EXP 	exp1_trial_image_l: autoDraw = True
14.5300 	EXP 	exp1_trial_image_r: autoDraw = True
14.8583 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct': 'lshift'}
14.8942 	DATA 	Keypress: lshift
14.8991 	EXP 	exp1_trial_image_l: autoDraw = False
14.8991 	EXP 	exp1_trial_image_r: autoDraw = False
14.8991 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
14.8991 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
14.8991 	EXP 	exp1_trial_image_l: autoDraw = True
14.8991 	EXP 	exp1_trial_image_r: autoDraw = True
15.1639 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct': 'rshift'}
15.2003 	DATA 	Keypress: lshift
15.2046 	EXP 	exp1_trial_image_l: autoDraw = False
15.2046 	EXP 	exp1_trial_image_r: autoDraw = False
15.2046 	EXP 	exp1_trial_image_l: image = '../image/key.png'
15.2046 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
15.2046 	EXP 	exp1_trial_image_l: autoDraw = True
15.2046 	EXP 	exp1_trial_image_r: autoDraw = True
15.5431 	DATA 	Keypress: lshift
15.5471 	EXP 	exp1_trial_image_l: autoDraw = False
15.5471 	EXP 	exp1_trial_image_r: autoDraw = False
15.5471 	EXP 	end_exp1_trial_text: autoDraw = True
16.8109 	EXP 	New trial (rep=1, index=0): None
16.8127 	DATA 	Keypress: space
16.8167 	EXP 	end_exp1_trial_text: autoDraw = False
16.8167 	EXP 	exp1_instr_text: autoDraw = True
18.0922 	DATA 	Keypress: lshift
18.6800 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
18.6804 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
18.6807 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct': 'lshift'}
18.7006 	DATA 	Keypress: space
18.7045 	EXP 	exp1_instr_text: autoDraw = False
18.7045 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
18.7045 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
18.7045 	EXP 	exp1_trial_image_l: autoDraw = True
18.7045 	EXP 	exp1_trial_image_r: autoDraw = True
18.7054 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct': 'rshift'}
18.7253 	EXP 	exp1_trial_image_l: autoDraw = False
18.7253 	EXP 	exp1_trial_image_r: autoDraw = False
18.7253 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
18.7253 	EXP 	exp1_trial_image_r: image = '../image/car.png'
18.7253 	EXP 	exp1_trial_image_l: autoDraw = True
18.7253 	EXP 	exp1_trial_image_r: autoDraw = True
18.7882 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct': 'lshift'}
18.8092 	DATA 	Keypress: lshift
18.8127 	EXP 	exp1_trial_image_l: autoDraw = False
18.8127 	EXP 	exp1_trial_image_r: autoDraw = False
18.8127 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
18.8127 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
18.8127 	EXP 	exp1_trial_image_l: autoDraw = True
18.8127 	EXP 	exp1_trial_image_r: autoDraw = True
18.9391 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct': 'rshift'}
18.9611 	DATA 	Keypress: lshift
18.9647 	EXP 	exp1_trial_image_l: autoDraw = False
18.9647 	EXP 	exp1_trial_image_r: autoDraw = False
18.9647 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
18.9647 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
18.9647 	EXP 	exp1_trial_image_l: autoDraw = True
18.9647 	EXP 	exp1_trial_image_r: autoDraw = True
19.0890 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct': 'lshift'}
19.1180 	DATA 	Keypress: lshift
19.1217 	EXP 	exp1_trial_image_l: autoDraw = False
19.1217 	EXP 	exp1_trial_image_r: autoDraw = False
19.1217 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
19.1217 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
19.1217 	EXP 	exp1_trial_image_l: autoDraw = True
19.1217 	EXP 	exp1_trial_image_r: autoDraw = True
19.2265 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct': 'rshift'}
19.2531 	DATA 	Keypress: lshift
19.2567 	EXP 	exp1_trial_image_l: autoDraw = False
19.2567 	EXP 	exp1_trial_image_r: autoDraw = False
19.2567 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
19.2567 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
19.2567 	EXP 	exp1_trial_image_l: autoDraw = True
19.2567 	EXP 	exp1_trial_image_r: autoDraw = True
19.3771 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct': 'lshift'}
19.4065 	DATA 	Keypress: lshift
19.4104 	EXP 	exp1_trial_image_l: autoDraw = False
19.4104 	EXP 	exp1_trial_image_r: autoDraw = False
19.4104 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
19.4104 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
19.4104 	EXP 	exp1_trial_image_l: autoDraw = True
19.4104 	EXP 	exp1_trial_image_r: autoDraw = True
19.5057 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct': 'rshift'}
19.5337 	DATA 	Keypress: lshift
19.5375 	EXP 	exp1_trial_image_l: autoDraw = False
19.5375 	EXP 	exp1_trial_image_r: autoDraw = False
19.5375 	EXP 	exp1_trial_image_l: image = '../image/key.png'
19.5375 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
19.5375 	EXP 	exp1_trial_image_l: autoDraw = True
19.5375 	EXP 	exp1_trial_image_r: autoDraw = True
19.6740 	DATA 	Keypress: lshift
19.6782 	EXP 	exp1_trial_image_l: autoDraw = False
19.6782 	EXP 	exp1_trial_image_r: autoDraw = False
19.6782 	EXP 	end_exp1_trial_text: autoDraw = True
19.8109 	DATA 	Keypress: lshift
20.1074 	DATA 	Keypress: rshift
20.1107 	EXP 	end_exp1_trial_text: autoDraw = False
20.1107 	EXP 	exp1_start_text: autoDraw = True
20.4145 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g1_e1.xlsx as conditions, 55 conditions, 17 params
20.4180 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
20.4184 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l1_f_se_na_085', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 85.0, 'image': 'sneakers', 'image_alt': 'loafers', 'left_img': 'loafers', 'right_img': 'sneakers', 'left': '../image/loafers.png', 'right': '../image/sneakers.png', 'correct_img': 'sneakers', 'correct_key': 'r', 'sound_dir': '../audio/085.wav', 'image_dir': None}
20.4458 	DATA 	Keypress: rshift
