1.0021 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
9.9198 	EXP 	Created exp2_trial_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.9199 	EXP 	Sound exp2_trial_sound set volume 1.000
9.9213 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
9.9249 	EXP 	Created end_exp2_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp2_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.9294 	EXP 	Created exp2_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.9319 	EXP 	Created exp2_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.9343 	EXP 	Created exp2_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.9343 	EXP 	Sound exp2_sound set volume 1.000
9.9381 	EXP 	Created full_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.9494 	WARNING 	t of last frame was 2097.94ms (=1/0)
9.9494 	EXP 	welcome_text: autoDraw = True
11.1280 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
11.1325 	EXP 	New trial (rep=0, index=0): None
11.1502 	DATA 	Keypress: space
11.1547 	WARNING 	t of last frame was 51.88ms (=1/19)
11.1547 	EXP 	welcome_text: autoDraw = False
11.1547 	EXP 	exp1_instr_text: autoDraw = True
11.8154 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
11.8158 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
11.8162 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct': 'lshift'}
11.8565 	DATA 	Keypress: space
11.8604 	WARNING 	t of last frame was 64.85ms (=1/15)
11.8604 	EXP 	exp1_instr_text: autoDraw = False
11.8604 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
11.8604 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
11.8604 	EXP 	exp1_trial_image_l: autoDraw = True
11.8604 	EXP 	exp1_trial_image_r: autoDraw = True
12.2482 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct': 'rshift'}
12.2832 	DATA 	Keypress: lshift
12.2877 	WARNING 	t of last frame was 41.63ms (=1/24)
12.2877 	EXP 	exp1_trial_image_l: autoDraw = False
12.2877 	EXP 	exp1_trial_image_r: autoDraw = False
12.2877 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
12.2877 	EXP 	exp1_trial_image_r: image = '../image/car.png'
12.2877 	EXP 	exp1_trial_image_l: autoDraw = True
12.2877 	EXP 	exp1_trial_image_r: autoDraw = True
12.4011 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct': 'lshift'}
12.4336 	DATA 	Keypress: lshift
12.4375 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
12.4375 	EXP 	exp1_trial_image_l: autoDraw = False
12.4375 	EXP 	exp1_trial_image_r: autoDraw = False
12.4375 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
12.4375 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
12.4375 	EXP 	exp1_trial_image_l: autoDraw = True
12.4375 	EXP 	exp1_trial_image_r: autoDraw = True
12.5967 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct': 'rshift'}
12.6255 	DATA 	Keypress: lshift
12.6304 	EXP 	exp1_trial_image_l: autoDraw = False
12.6304 	EXP 	exp1_trial_image_r: autoDraw = False
12.6304 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
12.6304 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
12.6304 	EXP 	exp1_trial_image_l: autoDraw = True
12.6304 	EXP 	exp1_trial_image_r: autoDraw = True
12.8644 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct': 'lshift'}
12.8999 	DATA 	Keypress: lshift
12.9046 	EXP 	exp1_trial_image_l: autoDraw = False
12.9046 	EXP 	exp1_trial_image_r: autoDraw = False
12.9046 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
12.9046 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
12.9046 	EXP 	exp1_trial_image_l: autoDraw = True
12.9046 	EXP 	exp1_trial_image_r: autoDraw = True
13.1532 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct': 'rshift'}
13.1865 	DATA 	Keypress: lshift
13.1909 	EXP 	exp1_trial_image_l: autoDraw = False
13.1909 	EXP 	exp1_trial_image_r: autoDraw = False
13.1909 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
13.1909 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
13.1909 	EXP 	exp1_trial_image_l: autoDraw = True
13.1909 	EXP 	exp1_trial_image_r: autoDraw = True
13.3806 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct': 'lshift'}
13.4167 	DATA 	Keypress: lshift
13.4216 	EXP 	exp1_trial_image_l: autoDraw = False
13.4216 	EXP 	exp1_trial_image_r: autoDraw = False
13.4216 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
13.4216 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
13.4216 	EXP 	exp1_trial_image_l: autoDraw = True
13.4216 	EXP 	exp1_trial_image_r: autoDraw = True
13.6305 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct': 'rshift'}
13.6631 	DATA 	Keypress: lshift
13.6675 	EXP 	exp1_trial_image_l: autoDraw = False
13.6675 	EXP 	exp1_trial_image_r: autoDraw = False
13.6675 	EXP 	exp1_trial_image_l: image = '../image/key.png'
13.6675 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
13.6675 	EXP 	exp1_trial_image_l: autoDraw = True
13.6675 	EXP 	exp1_trial_image_r: autoDraw = True
13.8839 	DATA 	Keypress: lshift
13.8880 	EXP 	exp1_trial_image_l: autoDraw = False
13.8880 	EXP 	exp1_trial_image_r: autoDraw = False
13.8880 	EXP 	end_exp1_trial_text: autoDraw = True
14.1306 	DATA 	Keypress: lshift
15.6843 	DATA 	Keypress: rshift
15.6886 	EXP 	end_exp1_trial_text: autoDraw = False
15.6886 	EXP 	exp1_start_text: autoDraw = True
16.0226 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g1_e1.xlsx as conditions, 55 conditions, 17 params
16.0236 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
16.0240 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_133', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 133.0, 'image': 'cellphone', 'image_alt': 'book', 'left_img': 'cellphone', 'right_img': 'book', 'left': '../image/cellphone.png', 'right': '../image/book.png', 'correct_img': 'cellphone', 'correct_key': 'l', 'sound_dir': '../audio/133.wav', 'image_dir': None}
16.0511 	DATA 	Keypress: rshift
16.0549 	EXP 	exp1_start_text: autoDraw = False
16.0549 	EXP 	exp1_image_l: image = '../image/cellphone.png'
16.0549 	EXP 	exp1_image_r: image = '../image/book.png'
16.0549 	EXP 	exp1_image_l: autoDraw = True
16.0549 	EXP 	exp1_image_r: autoDraw = True
16.0557 	EXP 	New trial (rep=0, index=1): {'exp_num': 1, 'sent_code': 'l1_f_se_na_080', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 80.0, 'image': 'mouse', 'image_alt': 'rat', 'left_img': 'mouse', 'right_img': 'rat', 'left': '../image/mouse.png', 'right': '../image/rat.png', 'correct_img': 'mouse', 'correct_key': 'l', 'sound_dir': '../audio/080.wav', 'image_dir': None}
16.0797 	EXP 	exp1_image_l: autoDraw = False
16.0797 	EXP 	exp1_image_r: autoDraw = False
16.0797 	EXP 	exp1_image_l: image = '../image/mouse.png'
16.0797 	EXP 	exp1_image_r: image = '../image/rat.png'
16.0797 	EXP 	exp1_image_l: autoDraw = True
16.0797 	EXP 	exp1_image_r: autoDraw = True
17.0481 	EXP 	New trial (rep=0, index=2): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_135', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 135.0, 'image': 'flipflops', 'image_alt': 'flower', 'left_img': 'flipflops', 'right_img': 'flower', 'left': '../image/flipflops.png', 'right': '../image/flower.png', 'correct_img': 'flipflops', 'correct_key': 'l', 'sound_dir': '../audio/135.wav', 'image_dir': None}
17.0822 	DATA 	Keypress: lshift
17.0871 	EXP 	exp1_image_l: autoDraw = False
17.0871 	EXP 	exp1_image_r: autoDraw = False
17.0871 	EXP 	exp1_image_l: image = '../image/flipflops.png'
17.0871 	EXP 	exp1_image_r: image = '../image/flower.png'
17.0871 	EXP 	exp1_image_l: autoDraw = True
17.0871 	EXP 	exp1_image_r: autoDraw = True
17.2990 	DATA 	Keypress: lshift
17.3048 	EXP 	New trial (rep=0, index=3): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_140', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 140.0, 'image': 'bracelet', 'image_alt': 'ring', 'left_img': 'ring', 'right_img': 'bracelet', 'left': '../image/ring.png', 'right': '../image/bracelet.png', 'correct_img': 'bracelet', 'correct_key': 'r', 'sound_dir': '../audio/140.wav', 'image_dir': None}
17.3419 	EXP 	exp1_image_l: autoDraw = False
17.3419 	EXP 	exp1_image_r: autoDraw = False
17.3419 	EXP 	exp1_image_l: image = '../image/ring.png'
17.3419 	EXP 	exp1_image_r: image = '../image/bracelet.png'
17.3419 	EXP 	exp1_image_l: autoDraw = True
17.3419 	EXP 	exp1_image_r: autoDraw = True
17.5537 	EXP 	New trial (rep=0, index=4): {'exp_num': 1, 'sent_code': 'l1_f_en_na_063', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 63.0, 'image': 'man', 'image_alt': 'woman', 'left_img': 'woman', 'right_img': 'man', 'left': '../image/woman.png', 'right': '../image/man.png', 'correct_img': 'man', 'correct_key': 'r', 'sound_dir': '../audio/063.wav', 'image_dir': None}
17.5875 	DATA 	Keypress: lshift
17.5916 	EXP 	exp1_image_l: autoDraw = False
17.5916 	EXP 	exp1_image_r: autoDraw = False
17.5916 	EXP 	exp1_image_l: image = '../image/woman.png'
17.5916 	EXP 	exp1_image_r: image = '../image/man.png'
17.5916 	EXP 	exp1_image_l: autoDraw = True
17.5916 	EXP 	exp1_image_r: autoDraw = True
17.7714 	DATA 	Keypress: lshift
17.7790 	EXP 	New trial (rep=0, index=5): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_136', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 136.0, 'image': 'village', 'image_alt': 'city', 'left_img': 'city', 'right_img': 'village', 'left': '../image/city.png', 'right': '../image/village.png', 'correct_img': 'village', 'correct_key': 'r', 'sound_dir': '../audio/136.wav', 'image_dir': None}
17.8185 	EXP 	exp1_image_l: autoDraw = False
17.8185 	EXP 	exp1_image_r: autoDraw = False
17.8185 	EXP 	exp1_image_l: image = '../image/city.png'
17.8185 	EXP 	exp1_image_r: image = '../image/village.png'
17.8185 	EXP 	exp1_image_l: autoDraw = True
17.8185 	EXP 	exp1_image_r: autoDraw = True
18.0141 	EXP 	New trial (rep=0, index=6): {'exp_num': 1, 'sent_code': 'l1_f_en_na_066', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 66.0, 'image': 'bag', 'image_alt': 'scarf', 'left_img': 'bag', 'right_img': 'scarf', 'left': '../image/bag.png', 'right': '../image/scarf.png', 'correct_img': 'bag', 'correct_key': 'l', 'sound_dir': '../audio/066.wav', 'image_dir': None}
18.0473 	DATA 	Keypress: lshift
18.0520 	EXP 	exp1_image_l: autoDraw = False
18.0520 	EXP 	exp1_image_r: autoDraw = False
18.0520 	EXP 	exp1_image_l: image = '../image/bag.png'
18.0520 	EXP 	exp1_image_r: image = '../image/scarf.png'
18.0520 	EXP 	exp1_image_l: autoDraw = True
18.0520 	EXP 	exp1_image_r: autoDraw = True
18.2474 	EXP 	New trial (rep=0, index=7): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_137', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 137.0, 'image': 'jacket', 'image_alt': 'shirt', 'left_img': 'jacket', 'right_img': 'shirt', 'left': '../image/jacket.png', 'right': '../image/shirt.png', 'correct_img': 'jacket', 'correct_key': 'l', 'sound_dir': '../audio/137.wav', 'image_dir': None}
18.2803 	DATA 	Keypress: lshift
18.2849 	EXP 	exp1_image_l: autoDraw = False
18.2849 	EXP 	exp1_image_r: autoDraw = False
18.2849 	EXP 	exp1_image_l: image = '../image/jacket.png'
18.2849 	EXP 	exp1_image_r: image = '../image/shirt.png'
18.2849 	EXP 	exp1_image_l: autoDraw = True
18.2849 	EXP 	exp1_image_r: autoDraw = True
18.4714 	EXP 	New trial (rep=0, index=8): {'exp_num': 1, 'sent_code': 'l1_f_en_na_073', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 73.0, 'image': 'tshirt', 'image_alt': 'socks', 'left_img': 'socks', 'right_img': 'tshirt', 'left': '../image/socks.png', 'right': '../image/tshirt.png', 'correct_img': 'tshirt', 'correct_key': 'r', 'sound_dir': '../audio/073.wav', 'image_dir': None}
18.5067 	DATA 	Keypress: lshift
18.5114 	EXP 	exp1_image_l: autoDraw = False
18.5114 	EXP 	exp1_image_r: autoDraw = False
18.5114 	EXP 	exp1_image_l: image = '../image/socks.png'
18.5114 	EXP 	exp1_image_r: image = '../image/tshirt.png'
18.5114 	EXP 	exp1_image_l: autoDraw = True
18.5114 	EXP 	exp1_image_r: autoDraw = True
18.7143 	EXP 	New trial (rep=0, index=9): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_089', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 89.0, 'image': 'wallet', 'image_alt': 'bed', 'left_img': 'bed', 'right_img': 'wallet', 'left': '../image/bed.png', 'right': '../image/wallet.png', 'correct_img': 'wallet', 'correct_key': 'r', 'sound_dir': '../audio/089.wav', 'image_dir': None}
