1.1254 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
16.0406 	EXP 	Created exp1_trial_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_trial_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.0561 	EXP 	Created end_exp1_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp1_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.0645 	EXP 	Created exp1_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.0685 	EXP 	Created exp1_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp1_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.0720 	EXP 	Created exp1_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp1_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.0721 	EXP 	Sound exp1_sound set volume 1.000
16.0731 	EXP 	Created exp1_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.0788 	EXP 	Created exp1_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.0896 	EXP 	Created exp2_instr_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_instr_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.0924 	EXP 	Created exp2_trial_iamge_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_iamge_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.0949 	EXP 	Created exp2_trial_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.0949 	EXP 	Sound exp2_trial_sound set volume 1.000
16.0960 	EXP 	Created exp2_trial_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_trial_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.0996 	EXP 	Created end_exp2_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp2_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.1041 	EXP 	Created exp2_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.1066 	EXP 	Created exp2_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.1090 	EXP 	Created exp2_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.1091 	EXP 	Sound exp2_sound set volume 1.000
16.1101 	EXP 	Created exp2_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.1138 	EXP 	Created full_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.1302 	WARNING 	t of last frame was 2000.19ms (=1/0)
16.1302 	EXP 	welcome_text: autoDraw = True
17.2843 	WARNING 	t of last frame was 37.01ms (=1/27)
17.2866 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
17.2907 	EXP 	New trial (rep=0, index=0): None
17.2991 	DATA 	Keypress: space
17.3044 	WARNING 	t of last frame was 20.02ms (=1/49)
17.3044 	EXP 	welcome_text: autoDraw = False
17.3044 	EXP 	exp1_instr_text: autoDraw = True
17.4466 	WARNING 	t of last frame was 26.47ms (=1/37)
17.4685 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
20.4944 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
20.4976 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
20.4985 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct_key': 'lshift'}
20.5504 	DATA 	Keypress: space
20.5537 	EXP 	exp1_instr_text: autoDraw = False
20.5537 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
20.5537 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
20.5537 	EXP 	exp1_trial_cross: autoDraw = True
20.7141 	EXP 	exp1_trial_image_l: autoDraw = True
20.7141 	EXP 	exp1_trial_image_r: autoDraw = True
20.8023 	EXP 	exp1_trial_cross: autoDraw = False
22.4556 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct_key': 'rshift'}
22.4910 	DATA 	Keypress: lshift
22.4947 	EXP 	exp1_trial_image_l: autoDraw = False
22.4947 	EXP 	exp1_trial_image_r: autoDraw = False
22.4947 	EXP 	exp1_trial_cross: autoDraw = False
22.4947 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
22.4947 	EXP 	exp1_trial_image_r: image = '../image/car.png'
22.4947 	EXP 	exp1_trial_cross: autoDraw = True
22.7043 	EXP 	exp1_trial_image_l: autoDraw = True
22.7043 	EXP 	exp1_trial_image_r: autoDraw = True
22.7335 	EXP 	exp1_trial_cross: autoDraw = False
24.5992 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct_key': 'lshift'}
24.6370 	DATA 	Keypress: rshift
24.6407 	EXP 	exp1_trial_image_l: autoDraw = False
24.6407 	EXP 	exp1_trial_image_r: autoDraw = False
24.6407 	EXP 	exp1_trial_cross: autoDraw = False
24.6407 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
24.6407 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
24.6407 	EXP 	exp1_trial_cross: autoDraw = True
24.8479 	EXP 	exp1_trial_image_l: autoDraw = True
24.8479 	EXP 	exp1_trial_image_r: autoDraw = True
24.8853 	EXP 	exp1_trial_cross: autoDraw = False
26.7556 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct_key': 'rshift'}
26.7864 	DATA 	Keypress: lshift
26.7905 	EXP 	exp1_trial_image_l: autoDraw = False
26.7905 	EXP 	exp1_trial_image_r: autoDraw = False
26.7905 	EXP 	exp1_trial_cross: autoDraw = False
26.7905 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
26.7905 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
26.7905 	EXP 	exp1_trial_cross: autoDraw = True
27.0045 	EXP 	exp1_trial_image_l: autoDraw = True
27.0045 	EXP 	exp1_trial_image_r: autoDraw = True
27.0340 	EXP 	exp1_trial_cross: autoDraw = False
29.2331 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct_key': 'lshift'}
29.2731 	DATA 	Keypress: rshift
29.2771 	EXP 	exp1_trial_image_l: autoDraw = False
29.2771 	EXP 	exp1_trial_image_r: autoDraw = False
29.2771 	EXP 	exp1_trial_cross: autoDraw = False
29.2771 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
29.2771 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
29.2771 	EXP 	exp1_trial_cross: autoDraw = True
29.4804 	EXP 	exp1_trial_image_l: autoDraw = True
29.4804 	EXP 	exp1_trial_image_r: autoDraw = True
29.5204 	EXP 	exp1_trial_cross: autoDraw = False
32.1997 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct_key': 'rshift'}
32.2345 	DATA 	Keypress: lshift
32.2385 	EXP 	exp1_trial_image_l: autoDraw = False
32.2385 	EXP 	exp1_trial_image_r: autoDraw = False
32.2385 	EXP 	exp1_trial_cross: autoDraw = False
32.2385 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
32.2385 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
32.2385 	EXP 	exp1_trial_cross: autoDraw = True
32.4475 	EXP 	exp1_trial_image_l: autoDraw = True
32.4475 	EXP 	exp1_trial_image_r: autoDraw = True
32.4809 	EXP 	exp1_trial_cross: autoDraw = False
34.7658 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct_key': 'lshift'}
34.8026 	DATA 	Keypress: rshift
34.8061 	EXP 	exp1_trial_image_l: autoDraw = False
34.8061 	EXP 	exp1_trial_image_r: autoDraw = False
34.8061 	EXP 	exp1_trial_cross: autoDraw = False
34.8061 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
34.8061 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
34.8061 	EXP 	exp1_trial_cross: autoDraw = True
35.0138 	EXP 	exp1_trial_image_l: autoDraw = True
35.0138 	EXP 	exp1_trial_image_r: autoDraw = True
35.0545 	EXP 	exp1_trial_cross: autoDraw = False
37.7843 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct_key': 'rshift'}
37.8214 	DATA 	Keypress: lshift
37.8251 	EXP 	exp1_trial_image_l: autoDraw = False
37.8251 	EXP 	exp1_trial_image_r: autoDraw = False
37.8251 	EXP 	exp1_trial_cross: autoDraw = False
37.8251 	EXP 	exp1_trial_image_l: image = '../image/key.png'
37.8251 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
37.8251 	EXP 	exp1_trial_cross: autoDraw = True
38.0312 	EXP 	exp1_trial_image_l: autoDraw = True
38.0312 	EXP 	exp1_trial_image_r: autoDraw = True
38.0705 	EXP 	exp1_trial_cross: autoDraw = False
40.0405 	DATA 	Keypress: rshift
40.0459 	EXP 	exp1_trial_image_l: autoDraw = False
40.0459 	EXP 	exp1_trial_image_r: autoDraw = False
40.0459 	EXP 	exp1_trial_cross: autoDraw = False
40.0459 	EXP 	end_exp1_trial_text: autoDraw = True
43.3833 	DATA 	Keypress: rshift
43.3867 	EXP 	end_exp1_trial_text: autoDraw = False
43.3867 	EXP 	exp1_start_text: autoDraw = True
48.8171 	DATA 	Keypress: lshift
49.2925 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g1_e1.xlsx as conditions, 55 conditions, 17 params
49.2948 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
49.2952 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l1_f_en_na_075', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 75.0, 'image': 'fish', 'image_alt': 'dog', 'left_img': 'dog', 'right_img': 'fish', 'left': '../image/dog.png', 'right': '../image/fish.png', 'correct_img': 'fish', 'correct_key': 'rshift', 'sound_dir': '../audio/075.wav', 'image_dir': None}
49.3203 	DATA 	Keypress: rshift
49.3235 	EXP 	exp1_start_text: autoDraw = False
49.3235 	EXP 	exp1_image_l: image = '../image/dog.png'
49.3235 	EXP 	exp1_image_r: image = '../image/fish.png'
49.3235 	EXP 	exp1_cross: autoDraw = True
49.3965 	EXP 	exp1_image_l: autoDraw = True
49.3965 	EXP 	exp1_image_r: autoDraw = True
49.3973 	EXP 	New trial (rep=0, index=1): {'exp_num': 1, 'sent_code': 'l1_t_es_na_012', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 12.0, 'image': 'book', 'image_alt': 'newspaper', 'left_img': 'newspaper', 'right_img': 'book', 'left': '../image/newspaper.png', 'right': '../image/book.png', 'correct_img': 'book', 'correct_key': 'rshift', 'sound_dir': '../audio/012.wav', 'image_dir': None}
49.4249 	EXP 	exp1_image_l: autoDraw = False
49.4249 	EXP 	exp1_image_r: autoDraw = False
49.4249 	EXP 	exp1_cross: autoDraw = False
49.4249 	EXP 	exp1_image_l: image = '../image/newspaper.png'
49.4249 	EXP 	exp1_image_r: image = '../image/book.png'
49.4249 	EXP 	exp1_cross: autoDraw = True
49.6357 	EXP 	exp1_image_l: autoDraw = True
49.6357 	EXP 	exp1_image_r: autoDraw = True
49.6690 	EXP 	exp1_cross: autoDraw = False
52.1054 	EXP 	New trial (rep=0, index=2): {'exp_num': 1, 'sent_code': 'l1_f_en_na_072', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 72.0, 'image': 'dog', 'image_alt': 'fish', 'left_img': 'dog', 'right_img': 'fish', 'left': '../image/dog.png', 'right': '../image/fish.png', 'correct_img': 'dog', 'correct_key': 'lshift', 'sound_dir': '../audio/072.wav', 'image_dir': None}
52.1411 	DATA 	Keypress: rshift
52.1452 	EXP 	exp1_image_l: autoDraw = False
52.1452 	EXP 	exp1_image_r: autoDraw = False
52.1452 	EXP 	exp1_cross: autoDraw = False
52.1452 	EXP 	exp1_image_l: image = '../image/dog.png'
52.1452 	EXP 	exp1_image_r: image = '../image/fish.png'
52.1452 	EXP 	exp1_cross: autoDraw = True
52.3542 	EXP 	exp1_image_l: autoDraw = True
52.3542 	EXP 	exp1_image_r: autoDraw = True
52.3870 	EXP 	exp1_cross: autoDraw = False
54.2347 	DATA 	Keypress: lshift
54.2411 	EXP 	New trial (rep=0, index=3): {'exp_num': 1, 'sent_code': 'l1_f_se_na_082', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 82.0, 'image': 'mickeymouse', 'image_alt': 'spongebob', 'left_img': 'mickeymouse', 'right_img': 'spongebob', 'left': '../image/mickeymouse.png', 'right': '../image/spongebob.png', 'correct_img': 'mickeymouse', 'correct_key': 'lshift', 'sound_dir': '../audio/082.wav', 'image_dir': None}
54.2796 	EXP 	exp1_image_l: autoDraw = False
54.2796 	EXP 	exp1_image_r: autoDraw = False
54.2796 	EXP 	exp1_cross: autoDraw = False
54.2796 	EXP 	exp1_image_l: image = '../image/mickeymouse.png'
54.2796 	EXP 	exp1_image_r: image = '../image/spongebob.png'
54.2796 	EXP 	exp1_cross: autoDraw = True
54.4873 	EXP 	exp1_image_l: autoDraw = True
54.4873 	EXP 	exp1_image_r: autoDraw = True
54.5205 	EXP 	exp1_cross: autoDraw = False
56.7224 	EXP 	New trial (rep=0, index=4): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_086', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 86.0, 'image': 'plates', 'image_alt': 'glasses', 'left_img': 'plates', 'right_img': 'glasses', 'left': '../image/plates.png', 'right': '../image/glasses.png', 'correct_img': 'plates', 'correct_key': 'lshift', 'sound_dir': '../audio/086.wav', 'image_dir': None}
56.7567 	DATA 	Keypress: lshift
56.7607 	EXP 	exp1_image_l: autoDraw = False
56.7607 	EXP 	exp1_image_r: autoDraw = False
56.7607 	EXP 	exp1_cross: autoDraw = False
56.7607 	EXP 	exp1_image_l: image = '../image/plates.png'
56.7607 	EXP 	exp1_image_r: image = '../image/glasses.png'
