1.2063 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
17.6398 	EXP 	Created exp2_trial_iamge_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_iamge_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
17.6423 	EXP 	Created exp2_trial_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
17.6423 	EXP 	Sound exp2_trial_sound set volume 1.000
17.6433 	EXP 	Created exp2_trial_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_trial_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
17.6469 	EXP 	Created end_exp2_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp2_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.6515 	EXP 	Created exp2_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.6542 	EXP 	Created exp2_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
17.6566 	EXP 	Created exp2_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
17.6566 	EXP 	Sound exp2_sound set volume 1.000
17.6576 	EXP 	Created exp2_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
17.6613 	EXP 	Created full_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.6728 	WARNING 	t of last frame was 2238.95ms (=1/0)
17.6728 	EXP 	welcome_text: autoDraw = True
38.5312 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
38.5353 	EXP 	New trial (rep=0, index=0): None
38.5447 	DATA 	Keypress: space
38.5497 	WARNING 	t of last frame was 49.49ms (=1/20)
38.5497 	EXP 	welcome_text: autoDraw = False
38.5497 	EXP 	exp1_instr_text: autoDraw = True
58.0963 	WARNING 	t of last frame was 21.76ms (=1/45)
60.1189 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
60.1197 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
60.1212 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct_key': 'lshift'}
60.1837 	DATA 	Keypress: space
60.1877 	WARNING 	t of last frame was 97.44ms (=1/10)
60.1877 	EXP 	exp1_instr_text: autoDraw = False
60.1877 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
60.1877 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
60.1877 	EXP 	exp1_trial_cross: autoDraw = True
60.3394 	EXP 	exp1_trial_image_l: autoDraw = True
60.3394 	EXP 	exp1_trial_image_r: autoDraw = True
60.4334 	EXP 	exp1_trial_cross: autoDraw = False
63.2681 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct_key': 'rshift'}
63.3018 	DATA 	Keypress: lshift
63.3060 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
63.3060 	EXP 	exp1_trial_image_l: autoDraw = False
63.3060 	EXP 	exp1_trial_image_r: autoDraw = False
63.3060 	EXP 	exp1_trial_cross: autoDraw = False
63.3060 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
63.3060 	EXP 	exp1_trial_image_r: image = '../image/car.png'
63.3060 	EXP 	exp1_trial_cross: autoDraw = True
63.5069 	EXP 	exp1_trial_image_l: autoDraw = True
63.5069 	EXP 	exp1_trial_image_r: autoDraw = True
63.5502 	EXP 	exp1_trial_cross: autoDraw = False
66.5017 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct_key': 'lshift'}
66.5440 	DATA 	Keypress: rshift
66.5486 	EXP 	exp1_trial_image_l: autoDraw = False
66.5486 	EXP 	exp1_trial_image_r: autoDraw = False
66.5486 	EXP 	exp1_trial_cross: autoDraw = False
66.5486 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
66.5486 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
66.5486 	EXP 	exp1_trial_cross: autoDraw = True
66.7500 	EXP 	exp1_trial_image_l: autoDraw = True
66.7500 	EXP 	exp1_trial_image_r: autoDraw = True
66.7896 	EXP 	exp1_trial_cross: autoDraw = False
68.8689 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct_key': 'rshift'}
68.9002 	DATA 	Keypress: lshift
68.9042 	EXP 	exp1_trial_image_l: autoDraw = False
68.9042 	EXP 	exp1_trial_image_r: autoDraw = False
68.9042 	EXP 	exp1_trial_cross: autoDraw = False
68.9042 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
68.9042 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
68.9042 	EXP 	exp1_trial_cross: autoDraw = True
69.1167 	EXP 	exp1_trial_image_l: autoDraw = True
69.1167 	EXP 	exp1_trial_image_r: autoDraw = True
69.1501 	EXP 	exp1_trial_cross: autoDraw = False
72.8745 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct_key': 'lshift'}
72.9117 	DATA 	Keypress: rshift
72.9168 	EXP 	exp1_trial_image_l: autoDraw = False
72.9168 	EXP 	exp1_trial_image_r: autoDraw = False
72.9168 	EXP 	exp1_trial_cross: autoDraw = False
72.9168 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
72.9168 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
72.9168 	EXP 	exp1_trial_cross: autoDraw = True
73.1229 	EXP 	exp1_trial_image_l: autoDraw = True
73.1229 	EXP 	exp1_trial_image_r: autoDraw = True
73.1568 	EXP 	exp1_trial_cross: autoDraw = False
76.5353 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct_key': 'rshift'}
76.5681 	DATA 	Keypress: lshift
76.5713 	EXP 	exp1_trial_image_l: autoDraw = False
76.5713 	EXP 	exp1_trial_image_r: autoDraw = False
76.5713 	EXP 	exp1_trial_cross: autoDraw = False
76.5713 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
76.5713 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
76.5713 	EXP 	exp1_trial_cross: autoDraw = True
76.7834 	EXP 	exp1_trial_image_l: autoDraw = True
76.7834 	EXP 	exp1_trial_image_r: autoDraw = True
76.8168 	EXP 	exp1_trial_cross: autoDraw = False
79.6598 	DATA 	Keypress: rshift
79.6678 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct_key': 'lshift'}
79.7073 	EXP 	exp1_trial_image_l: autoDraw = False
79.7073 	EXP 	exp1_trial_image_r: autoDraw = False
79.7073 	EXP 	exp1_trial_cross: autoDraw = False
79.7073 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
79.7073 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
79.7073 	EXP 	exp1_trial_cross: autoDraw = True
79.9069 	EXP 	exp1_trial_image_l: autoDraw = True
79.9069 	EXP 	exp1_trial_image_r: autoDraw = True
79.9501 	EXP 	exp1_trial_cross: autoDraw = False
83.1338 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct_key': 'rshift'}
83.1728 	DATA 	Keypress: lshift
83.1774 	EXP 	exp1_trial_image_l: autoDraw = False
83.1774 	EXP 	exp1_trial_image_r: autoDraw = False
83.1774 	EXP 	exp1_trial_cross: autoDraw = False
83.1774 	EXP 	exp1_trial_image_l: image = '../image/key.png'
83.1774 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
83.1774 	EXP 	exp1_trial_cross: autoDraw = True
83.3734 	EXP 	exp1_trial_image_l: autoDraw = True
83.3734 	EXP 	exp1_trial_image_r: autoDraw = True
83.4222 	EXP 	exp1_trial_cross: autoDraw = False
86.3045 	DATA 	Keypress: rshift
86.3098 	EXP 	exp1_trial_image_l: autoDraw = False
86.3098 	EXP 	exp1_trial_image_r: autoDraw = False
86.3098 	EXP 	exp1_trial_cross: autoDraw = False
86.3098 	EXP 	end_exp1_trial_text: autoDraw = True
88.9876 	DATA 	Keypress: rshift
88.9922 	EXP 	end_exp1_trial_text: autoDraw = False
88.9922 	EXP 	exp1_start_text: autoDraw = True
93.3749 	DATA 	Keypress: lshift
93.6784 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g1_e1.xlsx as conditions, 55 conditions, 17 params
93.6813 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
93.6817 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_089', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 89.0, 'image': 'wallet', 'image_alt': 'bed', 'left_img': 'bed', 'right_img': 'wallet', 'left': '../image/bed.png', 'right': '../image/wallet.png', 'correct_img': 'wallet', 'correct_key': 'rshift', 'sound_dir': '../audio/089.wav', 'image_dir': None}
93.7103 	DATA 	Keypress: rshift
93.7138 	EXP 	exp1_start_text: autoDraw = False
93.7138 	EXP 	exp1_image_l: image = '../image/bed.png'
93.7138 	EXP 	exp1_image_r: image = '../image/wallet.png'
93.7138 	EXP 	exp1_cross: autoDraw = True
93.8831 	EXP 	exp1_image_l: autoDraw = True
93.8831 	EXP 	exp1_image_r: autoDraw = True
93.8843 	EXP 	New trial (rep=0, index=1): {'exp_num': 1, 'sent_code': 'l1_f_en_na_069', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 69.0, 'image': 'shirt', 'image_alt': 'bag', 'left_img': 'bag', 'right_img': 'shirt', 'left': '../image/bag.png', 'right': '../image/shirt.png', 'correct_img': 'shirt', 'correct_key': 'rshift', 'sound_dir': '../audio/069.wav', 'image_dir': None}
93.9164 	EXP 	exp1_image_l: autoDraw = False
93.9164 	EXP 	exp1_image_r: autoDraw = False
93.9164 	EXP 	exp1_cross: autoDraw = False
93.9164 	EXP 	exp1_image_l: image = '../image/bag.png'
93.9164 	EXP 	exp1_image_r: image = '../image/shirt.png'
93.9164 	EXP 	exp1_cross: autoDraw = True
94.1232 	EXP 	exp1_image_l: autoDraw = True
94.1232 	EXP 	exp1_image_r: autoDraw = True
94.1563 	EXP 	exp1_cross: autoDraw = False
97.1566 	EXP 	New trial (rep=0, index=2): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_131', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 131.0, 'image': 'cat', 'image_alt': 'flower', 'left_img': 'cat', 'right_img': 'flower', 'left': '../image/cat.png', 'right': '../image/flower.png', 'correct_img': 'cat', 'correct_key': 'lshift', 'sound_dir': '../audio/131.wav', 'image_dir': None}
97.1969 	DATA 	Keypress: rshift
97.2010 	EXP 	exp1_image_l: autoDraw = False
97.2010 	EXP 	exp1_image_r: autoDraw = False
97.2010 	EXP 	exp1_cross: autoDraw = False
97.2010 	EXP 	exp1_image_l: image = '../image/cat.png'
97.2010 	EXP 	exp1_image_r: image = '../image/flower.png'
97.2010 	EXP 	exp1_cross: autoDraw = True
97.4063 	EXP 	exp1_image_l: autoDraw = True
97.4063 	EXP 	exp1_image_r: autoDraw = True
97.4399 	EXP 	exp1_cross: autoDraw = False
100.8518 	EXP 	New trial (rep=0, index=3): {'exp_num': 1, 'sent_code': 'l1_f_en_na_067', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 67.0, 'image': 'glasses', 'image_alt': 'beer', 'left_img': 'beer', 'right_img': 'glasses', 'left': '../image/beer.png', 'right': '../image/glasses.png', 'correct_img': 'glasses', 'correct_key': 'rshift', 'sound_dir': '../audio/067.wav', 'image_dir': None}
100.8853 	DATA 	Keypress: lshift
100.8896 	EXP 	exp1_image_l: autoDraw = False
100.8896 	EXP 	exp1_image_r: autoDraw = False
100.8896 	EXP 	exp1_cross: autoDraw = False
100.8896 	EXP 	exp1_image_l: image = '../image/beer.png'
100.8896 	EXP 	exp1_image_r: image = '../image/glasses.png'
100.8896 	EXP 	exp1_cross: autoDraw = True
101.0994 	EXP 	exp1_image_l: autoDraw = True
101.0994 	EXP 	exp1_image_r: autoDraw = True
101.1332 	EXP 	exp1_cross: autoDraw = False
103.6015 	EXP 	New trial (rep=0, index=4): {'exp_num': 1, 'sent_code': 'l1_f_se_na_081', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 81.0, 'image': 'sweatpants', 'image_alt': 'boxers', 'left_img': 'boxers', 'right_img': 'sweatpants', 'left': '../image/boxers.png', 'right': '../image/sweatpants.png', 'correct_img': 'sweatpants', 'correct_key': 'rshift', 'sound_dir': '../audio/081.wav', 'image_dir': None}
103.6387 	DATA 	Keypress: rshift
103.6433 	EXP 	exp1_image_l: autoDraw = False
103.6433 	EXP 	exp1_image_r: autoDraw = False
103.6433 	EXP 	exp1_cross: autoDraw = False
103.6433 	EXP 	exp1_image_l: image = '../image/boxers.png'
103.6433 	EXP 	exp1_image_r: image = '../image/sweatpants.png'
