1.0530 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
10.9290 	EXP 	exp1_trial_image_r: autoDraw = True
11.0372 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct': 'lshift'}
11.0714 	DATA 	Keypress: lshift
11.0751 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
11.0750 	EXP 	exp1_trial_image_l: autoDraw = False
11.0750 	EXP 	exp1_trial_image_r: autoDraw = False
11.0750 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
11.0750 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
11.0750 	EXP 	exp1_trial_image_l: autoDraw = True
11.0750 	EXP 	exp1_trial_image_r: autoDraw = True
11.1573 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct': 'rshift'}
11.1823 	DATA 	Keypress: lshift
11.1860 	EXP 	exp1_trial_image_l: autoDraw = False
11.1860 	EXP 	exp1_trial_image_r: autoDraw = False
11.1860 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
11.1860 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
11.1860 	EXP 	exp1_trial_image_l: autoDraw = True
11.1860 	EXP 	exp1_trial_image_r: autoDraw = True
11.3078 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct': 'lshift'}
11.3413 	DATA 	Keypress: lshift
11.3454 	EXP 	exp1_trial_image_l: autoDraw = False
11.3454 	EXP 	exp1_trial_image_r: autoDraw = False
11.3454 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
11.3454 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
11.3454 	EXP 	exp1_trial_image_l: autoDraw = True
11.3454 	EXP 	exp1_trial_image_r: autoDraw = True
11.4539 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct': 'rshift'}
11.4827 	DATA 	Keypress: lshift
11.4864 	EXP 	exp1_trial_image_l: autoDraw = False
11.4864 	EXP 	exp1_trial_image_r: autoDraw = False
11.4864 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
11.4864 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
11.4864 	EXP 	exp1_trial_image_l: autoDraw = True
11.4864 	EXP 	exp1_trial_image_r: autoDraw = True
11.5870 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct': 'lshift'}
11.6164 	DATA 	Keypress: lshift
11.6201 	EXP 	exp1_trial_image_l: autoDraw = False
11.6201 	EXP 	exp1_trial_image_r: autoDraw = False
11.6201 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
11.6201 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
11.6201 	EXP 	exp1_trial_image_l: autoDraw = True
11.6201 	EXP 	exp1_trial_image_r: autoDraw = True
11.7536 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct': 'rshift'}
11.7848 	DATA 	Keypress: lshift
11.7888 	EXP 	exp1_trial_image_l: autoDraw = False
11.7888 	EXP 	exp1_trial_image_r: autoDraw = False
11.7888 	EXP 	exp1_trial_image_l: image = '../image/key.png'
11.7888 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
11.7888 	EXP 	exp1_trial_image_l: autoDraw = True
11.7888 	EXP 	exp1_trial_image_r: autoDraw = True
11.8875 	DATA 	Keypress: lshift
11.8912 	EXP 	exp1_trial_image_l: autoDraw = False
11.8912 	EXP 	exp1_trial_image_r: autoDraw = False
11.8912 	EXP 	end_exp1_trial_text: autoDraw = True
12.0114 	DATA 	Keypress: lshift
13.4465 	DATA 	Keypress: return
14.2786 	DATA 	Keypress: rshift
14.2847 	EXP 	end_exp1_trial_text: autoDraw = False
14.2847 	EXP 	exp1_start_text: autoDraw = True
15.1161 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g1_e1.xlsx as conditions, 55 conditions, 17 params
15.1187 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
15.1190 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_138', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 138.0, 'image': 'shirt', 'image_alt': 'pants', 'left_img': 'pants', 'right_img': 'shirt', 'left': '../image/pants.png', 'right': '../image/shirt.png', 'correct_img': 'shirt', 'correct_key': 'r', 'sound_dir': '../audio/138.wav', 'image_dir': None}
15.1446 	DATA 	Keypress: rshift
15.1485 	EXP 	exp1_start_text: autoDraw = False
15.1485 	EXP 	exp1_image_l: image = '../image/pants.png'
15.1485 	EXP 	exp1_image_r: image = '../image/shirt.png'
15.1485 	EXP 	exp1_image_l: autoDraw = True
15.1485 	EXP 	exp1_image_r: autoDraw = True
15.1493 	EXP 	New trial (rep=0, index=1): {'exp_num': 1, 'sent_code': 'l1_f_se_na_085', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 85.0, 'image': 'sneakers', 'image_alt': 'loafers', 'left_img': 'loafers', 'right_img': 'sneakers', 'left': '../image/loafers.png', 'right': '../image/sneakers.png', 'correct_img': 'sneakers', 'correct_key': 'r', 'sound_dir': '../audio/085.wav', 'image_dir': None}
15.1753 	EXP 	exp1_image_l: autoDraw = False
15.1753 	EXP 	exp1_image_r: autoDraw = False
15.1753 	EXP 	exp1_image_l: image = '../image/loafers.png'
15.1753 	EXP 	exp1_image_r: image = '../image/sneakers.png'
15.1753 	EXP 	exp1_image_l: autoDraw = True
15.1753 	EXP 	exp1_image_r: autoDraw = True
15.4548 	EXP 	New trial (rep=0, index=2): {'exp_num': 1, 'sent_code': 'l1_f_en_na_069', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 69.0, 'image': 'shirt', 'image_alt': 'bag', 'left_img': 'bag', 'right_img': 'shirt', 'left': '../image/bag.png', 'right': '../image/shirt.png', 'correct_img': 'shirt', 'correct_key': 'r', 'sound_dir': '../audio/069.wav', 'image_dir': None}
15.4855 	DATA 	Keypress: lshift
15.4904 	EXP 	exp1_image_l: autoDraw = False
15.4904 	EXP 	exp1_image_r: autoDraw = False
15.4904 	EXP 	exp1_image_l: image = '../image/bag.png'
15.4904 	EXP 	exp1_image_r: image = '../image/shirt.png'
15.4904 	EXP 	exp1_image_l: autoDraw = True
15.4904 	EXP 	exp1_image_r: autoDraw = True
15.6038 	EXP 	New trial (rep=0, index=3): {'exp_num': 1, 'sent_code': 'l1_f_en_na_074', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 74.0, 'image': 'boy', 'image_alt': 'woman', 'left_img': 'boy', 'right_img': 'woman', 'left': '../image/boy.png', 'right': '../image/woman.png', 'correct_img': 'boy', 'correct_key': 'l', 'sound_dir': '../audio/074.wav', 'image_dir': None}
15.6368 	DATA 	Keypress: lshift
15.6411 	EXP 	exp1_image_l: autoDraw = False
15.6411 	EXP 	exp1_image_r: autoDraw = False
15.6411 	EXP 	exp1_image_l: image = '../image/boy.png'
15.6411 	EXP 	exp1_image_r: image = '../image/woman.png'
15.6411 	EXP 	exp1_image_l: autoDraw = True
15.6411 	EXP 	exp1_image_r: autoDraw = True
15.7243 	EXP 	New trial (rep=0, index=4): {'exp_num': 1, 'sent_code': 'l1_f_en_na_066', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 66.0, 'image': 'bag', 'image_alt': 'scarf', 'left_img': 'bag', 'right_img': 'scarf', 'left': '../image/bag.png', 'right': '../image/scarf.png', 'correct_img': 'bag', 'correct_key': 'l', 'sound_dir': '../audio/066.wav', 'image_dir': None}
15.7539 	DATA 	Keypress: lshift
15.7574 	EXP 	exp1_image_l: autoDraw = False
15.7574 	EXP 	exp1_image_r: autoDraw = False
15.7574 	EXP 	exp1_image_l: image = '../image/bag.png'
15.7574 	EXP 	exp1_image_r: image = '../image/scarf.png'
15.7574 	EXP 	exp1_image_l: autoDraw = True
15.7574 	EXP 	exp1_image_r: autoDraw = True
15.8530 	EXP 	New trial (rep=0, index=5): {'exp_num': 1, 'sent_code': 'l1_f_en_na_063', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 63.0, 'image': 'man', 'image_alt': 'woman', 'left_img': 'woman', 'right_img': 'man', 'left': '../image/woman.png', 'right': '../image/man.png', 'correct_img': 'man', 'correct_key': 'r', 'sound_dir': '../audio/063.wav', 'image_dir': None}
15.8821 	DATA 	Keypress: lshift
15.8856 	EXP 	exp1_image_l: autoDraw = False
15.8856 	EXP 	exp1_image_r: autoDraw = False
15.8856 	EXP 	exp1_image_l: image = '../image/woman.png'
15.8856 	EXP 	exp1_image_r: image = '../image/man.png'
15.8856 	EXP 	exp1_image_l: autoDraw = True
15.8856 	EXP 	exp1_image_r: autoDraw = True
16.0035 	EXP 	New trial (rep=0, index=6): {'exp_num': 1, 'sent_code': 'l1_f_se_na_076', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 76.0, 'image': 'hotdog', 'image_alt': 'burger', 'left_img': 'hotdog', 'right_img': 'burger', 'left': '../image/hotdog.png', 'right': '../image/burger.png', 'correct_img': 'hotdog', 'correct_key': 'l', 'sound_dir': '../audio/076.wav', 'image_dir': None}
16.0388 	DATA 	Keypress: lshift
16.0424 	EXP 	exp1_image_l: autoDraw = False
16.0424 	EXP 	exp1_image_r: autoDraw = False
16.0424 	EXP 	exp1_image_l: image = '../image/hotdog.png'
16.0424 	EXP 	exp1_image_r: image = '../image/burger.png'
16.0424 	EXP 	exp1_image_l: autoDraw = True
16.0424 	EXP 	exp1_image_r: autoDraw = True
16.1404 	EXP 	New trial (rep=0, index=7): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_139', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 139.0, 'image': 'restaurant', 'image_alt': 'hotel', 'left_img': 'restaurant', 'right_img': 'hotel', 'left': '../image/restaurant.png', 'right': '../image/hotel.png', 'correct_img': 'restaurant', 'correct_key': 'l', 'sound_dir': '../audio/139.wav', 'image_dir': None}
16.1744 	DATA 	Keypress: lshift
16.1781 	EXP 	exp1_image_l: autoDraw = False
16.1781 	EXP 	exp1_image_r: autoDraw = False
16.1781 	EXP 	exp1_image_l: image = '../image/restaurant.png'
16.1781 	EXP 	exp1_image_r: image = '../image/hotel.png'
16.1781 	EXP 	exp1_image_l: autoDraw = True
16.1781 	EXP 	exp1_image_r: autoDraw = True
16.2866 	EXP 	New trial (rep=0, index=8): {'exp_num': 1, 'sent_code': 'l1_f_en_na_064', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 64.0, 'image': 'wallet', 'image_alt': 'key', 'left_img': 'wallet', 'right_img': 'key', 'left': '../image/wallet.png', 'right': '../image/key.png', 'correct_img': 'wallet', 'correct_key': 'l', 'sound_dir': '../audio/064.wav', 'image_dir': None}
16.3160 	DATA 	Keypress: lshift
16.3197 	EXP 	exp1_image_l: autoDraw = False
16.3197 	EXP 	exp1_image_r: autoDraw = False
16.3197 	EXP 	exp1_image_l: image = '../image/wallet.png'
16.3197 	EXP 	exp1_image_r: image = '../image/key.png'
16.3197 	EXP 	exp1_image_l: autoDraw = True
16.3197 	EXP 	exp1_image_r: autoDraw = True
16.4199 	EXP 	New trial (rep=0, index=9): {'exp_num': 1, 'sent_code': 'l1_f_se_na_079', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 79.0, 'image': 'jeans', 'image_alt': 'sweatpants', 'left_img': 'sweatpants', 'right_img': 'jeans', 'left': '../image/sweatpants.png', 'right': '../image/jeans.png', 'correct_img': 'jeans', 'correct_key': 'r', 'sound_dir': '../audio/079.wav', 'image_dir': None}
16.4470 	DATA 	Keypress: lshift
16.4507 	EXP 	exp1_image_l: autoDraw = False
16.4507 	EXP 	exp1_image_r: autoDraw = False
16.4507 	EXP 	exp1_image_l: image = '../image/sweatpants.png'
16.4507 	EXP 	exp1_image_r: image = '../image/jeans.png'
16.4507 	EXP 	exp1_image_l: autoDraw = True
16.4507 	EXP 	exp1_image_r: autoDraw = True
