0.8371 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
8.5931 	EXP 	Created exp2_trial_iamge_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_iamge_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.5956 	EXP 	Created exp2_trial_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.5956 	EXP 	Sound exp2_trial_sound set volume 1.000
8.5974 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.6012 	EXP 	Created end_exp2_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp2_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.6058 	EXP 	Created exp2_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.6084 	EXP 	Created exp2_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.6109 	EXP 	Created exp2_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.6109 	EXP 	Sound exp2_sound set volume 1.000
8.6146 	EXP 	Created full_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.6286 	WARNING 	t of last frame was 1921.13ms (=1/0)
8.6286 	EXP 	welcome_text: autoDraw = True
9.2200 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
9.2239 	EXP 	New trial (rep=0, index=0): None
9.2372 	DATA 	Keypress: space
9.2420 	WARNING 	t of last frame was 45.15ms (=1/22)
9.2420 	EXP 	welcome_text: autoDraw = False
9.2420 	EXP 	exp1_instr_text: autoDraw = True
9.6217 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
9.6222 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
9.6226 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct': 'lshift'}
9.6665 	DATA 	Keypress: space
9.6702 	WARNING 	t of last frame was 74.31ms (=1/13)
9.6702 	EXP 	exp1_instr_text: autoDraw = False
9.6702 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
9.6702 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
9.6702 	EXP 	exp1_trial_image_l: autoDraw = True
9.6702 	EXP 	exp1_trial_image_r: autoDraw = True
10.1930 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct': 'rshift'}
10.2297 	DATA 	Keypress: lshift
10.2346 	WARNING 	t of last frame was 43.93ms (=1/22)
10.2346 	EXP 	exp1_trial_image_l: autoDraw = False
10.2346 	EXP 	exp1_trial_image_r: autoDraw = False
10.2346 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
10.2346 	EXP 	exp1_trial_image_r: image = '../image/car.png'
10.2346 	EXP 	exp1_trial_image_l: autoDraw = True
10.2346 	EXP 	exp1_trial_image_r: autoDraw = True
10.5639 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct': 'lshift'}
10.5994 	DATA 	Keypress: lshift
10.6038 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
10.6038 	EXP 	exp1_trial_image_l: autoDraw = False
10.6038 	EXP 	exp1_trial_image_r: autoDraw = False
10.6038 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
10.6038 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
10.6038 	EXP 	exp1_trial_image_l: autoDraw = True
10.6038 	EXP 	exp1_trial_image_r: autoDraw = True
10.9257 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct': 'rshift'}
10.9559 	DATA 	Keypress: lshift
10.9607 	EXP 	exp1_trial_image_l: autoDraw = False
10.9607 	EXP 	exp1_trial_image_r: autoDraw = False
10.9607 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
10.9607 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
10.9607 	EXP 	exp1_trial_image_l: autoDraw = True
10.9607 	EXP 	exp1_trial_image_r: autoDraw = True
11.2584 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct': 'lshift'}
11.2950 	DATA 	Keypress: lshift
11.2993 	EXP 	exp1_trial_image_l: autoDraw = False
11.2993 	EXP 	exp1_trial_image_r: autoDraw = False
11.2993 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
11.2993 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
11.2993 	EXP 	exp1_trial_image_l: autoDraw = True
11.2993 	EXP 	exp1_trial_image_r: autoDraw = True
11.5761 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct': 'rshift'}
11.6114 	DATA 	Keypress: lshift
11.6162 	EXP 	exp1_trial_image_l: autoDraw = False
11.6162 	EXP 	exp1_trial_image_r: autoDraw = False
11.6162 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
11.6162 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
11.6162 	EXP 	exp1_trial_image_l: autoDraw = True
11.6162 	EXP 	exp1_trial_image_r: autoDraw = True
11.8815 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct': 'lshift'}
11.9150 	DATA 	Keypress: lshift
11.9195 	EXP 	exp1_trial_image_l: autoDraw = False
11.9195 	EXP 	exp1_trial_image_r: autoDraw = False
11.9195 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
11.9195 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
11.9195 	EXP 	exp1_trial_image_l: autoDraw = True
11.9195 	EXP 	exp1_trial_image_r: autoDraw = True
12.2089 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct': 'rshift'}
12.2447 	DATA 	Keypress: lshift
12.2491 	EXP 	exp1_trial_image_l: autoDraw = False
12.2491 	EXP 	exp1_trial_image_r: autoDraw = False
12.2491 	EXP 	exp1_trial_image_l: image = '../image/key.png'
12.2491 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
12.2491 	EXP 	exp1_trial_image_l: autoDraw = True
12.2491 	EXP 	exp1_trial_image_r: autoDraw = True
12.5120 	DATA 	Keypress: lshift
12.5163 	EXP 	exp1_trial_image_l: autoDraw = False
12.5163 	EXP 	exp1_trial_image_r: autoDraw = False
12.5163 	EXP 	end_exp1_trial_text: autoDraw = True
14.6486 	DATA 	Keypress: rshift
14.6566 	EXP 	end_exp1_trial_text: autoDraw = False
14.6566 	EXP 	exp1_start_text: autoDraw = True
15.8823 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g1_e1.xlsx as conditions, 55 conditions, 17 params
15.8849 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
15.8853 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_095', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 95.0, 'image': 'key', 'image_alt': 'socks', 'left_img': 'socks', 'right_img': 'key', 'left': '../image/socks.png', 'right': '../image/key.png', 'correct_img': 'key', 'correct_key': 'r', 'sound_dir': '../audio/095.wav', 'image_dir': None}
15.9090 	DATA 	Keypress: rshift
15.9127 	EXP 	exp1_start_text: autoDraw = False
15.9127 	EXP 	exp1_image_l: image = '../image/socks.png'
15.9127 	EXP 	exp1_image_r: image = '../image/key.png'
15.9127 	EXP 	exp1_image_l: autoDraw = True
15.9127 	EXP 	exp1_image_r: autoDraw = True
16.4255 	EXP 	New trial (rep=0, index=1): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_090', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 90.0, 'image': 'bag', 'image_alt': 'bottle', 'left_img': 'bag', 'right_img': 'bottle', 'left': '../image/bag.png', 'right': '../image/bottle.png', 'correct_img': 'bag', 'correct_key': 'l', 'sound_dir': '../audio/090.wav', 'image_dir': None}
16.4601 	DATA 	Keypress: lshift
16.4650 	EXP 	exp1_image_l: autoDraw = False
16.4650 	EXP 	exp1_image_r: autoDraw = False
16.4650 	EXP 	exp1_image_l: image = '../image/bag.png'
16.4650 	EXP 	exp1_image_r: image = '../image/bottle.png'
16.4650 	EXP 	exp1_image_l: autoDraw = True
16.4650 	EXP 	exp1_image_r: autoDraw = True
16.7165 	DATA 	Keypress: lshift
16.7236 	EXP 	New trial (rep=0, index=2): {'exp_num': 1, 'sent_code': 'l1_t_es_na_017', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 17.0, 'image': 'jug', 'image_alt': 'cat', 'left_img': 'jug', 'right_img': 'cat', 'left': '../image/jug.png', 'right': '../image/cat.png', 'correct_img': 'jug', 'correct_key': 'l', 'sound_dir': '../audio/017.wav', 'image_dir': None}
16.7619 	EXP 	exp1_image_l: autoDraw = False
16.7619 	EXP 	exp1_image_r: autoDraw = False
16.7619 	EXP 	exp1_image_l: image = '../image/jug.png'
16.7619 	EXP 	exp1_image_r: image = '../image/cat.png'
16.7619 	EXP 	exp1_image_l: autoDraw = True
16.7619 	EXP 	exp1_image_r: autoDraw = True
17.0431 	EXP 	New trial (rep=0, index=3): {'exp_num': 1, 'sent_code': 'l1_f_en_na_066', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 66.0, 'image': 'bag', 'image_alt': 'scarf', 'left_img': 'bag', 'right_img': 'scarf', 'left': '../image/bag.png', 'right': '../image/scarf.png', 'correct_img': 'bag', 'correct_key': 'l', 'sound_dir': '../audio/066.wav', 'image_dir': None}
17.0797 	DATA 	Keypress: lshift
17.0841 	EXP 	exp1_image_l: autoDraw = False
17.0841 	EXP 	exp1_image_r: autoDraw = False
17.0841 	EXP 	exp1_image_l: image = '../image/bag.png'
17.0841 	EXP 	exp1_image_r: image = '../image/scarf.png'
17.0841 	EXP 	exp1_image_l: autoDraw = True
17.0841 	EXP 	exp1_image_r: autoDraw = True
17.3255 	EXP 	New trial (rep=0, index=4): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_087', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 87.0, 'image': 'bed', 'image_alt': 'desk', 'left_img': 'desk', 'right_img': 'bed', 'left': '../image/desk.png', 'right': '../image/bed.png', 'correct_img': 'bed', 'correct_key': 'r', 'sound_dir': '../audio/087.wav', 'image_dir': None}
17.3629 	DATA 	Keypress: lshift
17.3672 	EXP 	exp1_image_l: autoDraw = False
17.3672 	EXP 	exp1_image_r: autoDraw = False
17.3672 	EXP 	exp1_image_l: image = '../image/desk.png'
17.3672 	EXP 	exp1_image_r: image = '../image/bed.png'
17.3672 	EXP 	exp1_image_l: autoDraw = True
17.3672 	EXP 	exp1_image_r: autoDraw = True
17.6424 	EXP 	New trial (rep=0, index=5): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_086', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 86.0, 'image': 'plates', 'image_alt': 'glasses', 'left_img': 'plates', 'right_img': 'glasses', 'left': '../image/plates.png', 'right': '../image/glasses.png', 'correct_img': 'plates', 'correct_key': 'l', 'sound_dir': '../audio/086.wav', 'image_dir': None}
17.6754 	DATA 	Keypress: lshift
17.6802 	EXP 	exp1_image_l: autoDraw = False
17.6802 	EXP 	exp1_image_r: autoDraw = False
17.6802 	EXP 	exp1_image_l: image = '../image/plates.png'
17.6802 	EXP 	exp1_image_r: image = '../image/glasses.png'
17.6802 	EXP 	exp1_image_l: autoDraw = True
17.6802 	EXP 	exp1_image_r: autoDraw = True
17.9457 	EXP 	New trial (rep=0, index=6): {'exp_num': 1, 'sent_code': 'l1_f_en_na_073', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 73.0, 'image': 'tshirt', 'image_alt': 'socks', 'left_img': 'socks', 'right_img': 'tshirt', 'left': '../image/socks.png', 'right': '../image/tshirt.png', 'correct_img': 'tshirt', 'correct_key': 'r', 'sound_dir': '../audio/073.wav', 'image_dir': None}
17.9789 	DATA 	Keypress: lshift
17.9832 	EXP 	exp1_image_l: autoDraw = False
17.9832 	EXP 	exp1_image_r: autoDraw = False
17.9832 	EXP 	exp1_image_l: image = '../image/socks.png'
17.9832 	EXP 	exp1_image_r: image = '../image/tshirt.png'
17.9832 	EXP 	exp1_image_l: autoDraw = True
17.9832 	EXP 	exp1_image_r: autoDraw = True
18.2477 	EXP 	New trial (rep=0, index=7): {'exp_num': 1, 'sent_code': 'l1_t_es_na_019', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 19.0, 'image': 'boy', 'image_alt': 'dog', 'left_img': 'boy', 'right_img': 'dog', 'left': '../image/boy.png', 'right': '../image/dog.png', 'correct_img': 'boy', 'correct_key': 'l', 'sound_dir': '../audio/019.wav', 'image_dir': None}
18.2833 	DATA 	Keypress: lshift
18.2877 	EXP 	exp1_image_l: autoDraw = False
18.2877 	EXP 	exp1_image_r: autoDraw = False
18.2877 	EXP 	exp1_image_l: image = '../image/boy.png'
18.2877 	EXP 	exp1_image_r: image = '../image/dog.png'
18.2877 	EXP 	exp1_image_l: autoDraw = True
18.2877 	EXP 	exp1_image_r: autoDraw = True
18.5821 	EXP 	New trial (rep=0, index=8): {'exp_num': 1, 'sent_code': 'l1_f_se_na_078', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 78.0, 'image': 'airpods', 'image_alt': 'joycons', 'left_img': 'airpods', 'right_img': 'joycons', 'left': '../image/airpods.png', 'right': '../image/joycons.png', 'correct_img': 'airpods', 'correct_key': 'l', 'sound_dir': '../audio/078.wav', 'image_dir': None}
18.6158 	DATA 	Keypress: lshift
18.6204 	EXP 	exp1_image_l: autoDraw = False
18.6204 	EXP 	exp1_image_r: autoDraw = False
18.6204 	EXP 	exp1_image_l: image = '../image/airpods.png'
18.6204 	EXP 	exp1_image_r: image = '../image/joycons.png'
18.6204 	EXP 	exp1_image_l: autoDraw = True
18.6204 	EXP 	exp1_image_r: autoDraw = True
18.9323 	EXP 	New trial (rep=0, index=9): {'exp_num': 1, 'sent_code': 'l1_t_es_na_016', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 16.0, 'image': 'bag', 'image_alt': 'flipflops', 'left_img': 'flipflops', 'right_img': 'bag', 'left': '../image/flipflops.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct_key': 'r', 'sound_dir': '../audio/016.wav', 'image_dir': None}
18.9690 	DATA 	Keypress: lshift
