1.7235 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
11.3401 	EXP 	Created end_exp1_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp1_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.3454 	EXP 	Created exp1_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.3486 	EXP 	Created exp1_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp1_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.3512 	EXP 	Created exp1_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp1_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.3512 	EXP 	Sound exp1_sound set volume 1.000
11.3570 	EXP 	Created exp1_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.3686 	EXP 	Created exp2_instr_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_instr_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.3713 	EXP 	Created exp2_trial_iamge_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_iamge_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.3737 	EXP 	Created exp2_trial_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.3738 	EXP 	Sound exp2_trial_sound set volume 1.000
11.3777 	EXP 	Created end_exp2_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp2_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.3824 	EXP 	Created exp2_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.3851 	EXP 	Created exp2_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.3877 	EXP 	Created exp2_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.3878 	EXP 	Sound exp2_sound set volume 1.000
11.3921 	EXP 	Created full_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.4252 	WARNING 	t of last frame was 2693.49ms (=1/0)
11.4252 	EXP 	welcome_text: autoDraw = True
12.2057 	WARNING 	t of last frame was 63.59ms (=1/15)
12.2075 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
12.2107 	EXP 	New trial (rep=0, index=0): None
12.2153 	EXP 	welcome_text: autoDraw = False
12.2153 	EXP 	exp1_instr_text: autoDraw = True
12.2456 	DATA 	Keypress: space
12.2511 	WARNING 	t of last frame was 35.82ms (=1/27)
12.6145 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
12.6153 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
12.6159 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct_key': 'lshift'}
12.6820 	DATA 	Keypress: space
12.6866 	WARNING 	t of last frame was 94.78ms (=1/10)
12.6866 	EXP 	exp1_instr_text: autoDraw = False
12.6866 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
12.6866 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
12.6866 	EXP 	exp1_trial_image_l: autoDraw = True
12.6866 	EXP 	exp1_trial_image_r: autoDraw = True
12.7123 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
13.1166 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct_key': 'rshift'}
13.1520 	DATA 	Keypress: lshift
13.1566 	EXP 	exp1_trial_image_l: autoDraw = False
13.1566 	EXP 	exp1_trial_image_r: autoDraw = False
13.1566 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
13.1566 	EXP 	exp1_trial_image_r: image = '../image/car.png'
13.1566 	EXP 	exp1_trial_image_l: autoDraw = True
13.1566 	EXP 	exp1_trial_image_r: autoDraw = True
13.3948 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct_key': 'lshift'}
13.4321 	DATA 	Keypress: lshift
13.4368 	EXP 	exp1_trial_image_l: autoDraw = False
13.4368 	EXP 	exp1_trial_image_r: autoDraw = False
13.4368 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
13.4368 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
13.4368 	EXP 	exp1_trial_image_l: autoDraw = True
13.4368 	EXP 	exp1_trial_image_r: autoDraw = True
13.5453 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct_key': 'rshift'}
13.5681 	DATA 	Keypress: lshift
13.5726 	EXP 	exp1_trial_image_l: autoDraw = False
13.5726 	EXP 	exp1_trial_image_r: autoDraw = False
13.5726 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
13.5726 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
13.5726 	EXP 	exp1_trial_image_l: autoDraw = True
13.5726 	EXP 	exp1_trial_image_r: autoDraw = True
13.8279 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct_key': 'lshift'}
13.8647 	DATA 	Keypress: lshift
13.8695 	EXP 	exp1_trial_image_l: autoDraw = False
13.8695 	EXP 	exp1_trial_image_r: autoDraw = False
13.8695 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
13.8695 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
13.8695 	EXP 	exp1_trial_image_l: autoDraw = True
13.8695 	EXP 	exp1_trial_image_r: autoDraw = True
14.1226 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct_key': 'rshift'}
14.1532 	DATA 	Keypress: lshift
14.1575 	EXP 	exp1_trial_image_l: autoDraw = False
14.1575 	EXP 	exp1_trial_image_r: autoDraw = False
14.1575 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
14.1575 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
14.1575 	EXP 	exp1_trial_image_l: autoDraw = True
14.1575 	EXP 	exp1_trial_image_r: autoDraw = True
14.3427 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct_key': 'lshift'}
14.3748 	DATA 	Keypress: lshift
14.3790 	EXP 	exp1_trial_image_l: autoDraw = False
14.3790 	EXP 	exp1_trial_image_r: autoDraw = False
14.3790 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
14.3790 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
14.3790 	EXP 	exp1_trial_image_l: autoDraw = True
14.3790 	EXP 	exp1_trial_image_r: autoDraw = True
14.5950 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct_key': 'rshift'}
14.6323 	DATA 	Keypress: lshift
14.6372 	EXP 	exp1_trial_image_l: autoDraw = False
14.6372 	EXP 	exp1_trial_image_r: autoDraw = False
14.6372 	EXP 	exp1_trial_image_l: image = '../image/key.png'
14.6372 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
14.6372 	EXP 	exp1_trial_image_l: autoDraw = True
14.6372 	EXP 	exp1_trial_image_r: autoDraw = True
14.8361 	DATA 	Keypress: lshift
14.8411 	EXP 	exp1_trial_image_l: autoDraw = False
14.8411 	EXP 	exp1_trial_image_r: autoDraw = False
14.8411 	EXP 	end_exp1_trial_text: autoDraw = True
15.0967 	DATA 	Keypress: lshift
15.9002 	DATA 	Keypress: rshift
15.9091 	EXP 	end_exp1_trial_text: autoDraw = False
15.9091 	EXP 	exp1_start_text: autoDraw = True
16.4213 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g1_e1.xlsx as conditions, 55 conditions, 17 params
16.4271 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
16.4275 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_136', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 136.0, 'image': 'village', 'image_alt': 'city', 'left_img': 'city', 'right_img': 'village', 'left': '../image/city.png', 'right': '../image/village.png', 'correct_img': 'village', 'correct_key': 'lshift', 'sound_dir': '../audio/136.wav', 'image_dir': None}
16.4592 	DATA 	Keypress: rshift
16.4635 	EXP 	exp1_start_text: autoDraw = False
16.4635 	EXP 	exp1_image_l: image = '../image/city.png'
16.4635 	EXP 	exp1_image_r: image = '../image/village.png'
16.4635 	EXP 	exp1_image_l: autoDraw = True
16.4635 	EXP 	exp1_image_r: autoDraw = True
16.4644 	EXP 	New trial (rep=0, index=1): {'exp_num': 1, 'sent_code': 'l1_f_en_na_064', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 64.0, 'image': 'wallet', 'image_alt': 'key', 'left_img': 'wallet', 'right_img': 'key', 'left': '../image/wallet.png', 'right': '../image/key.png', 'correct_img': 'wallet', 'correct_key': 'lshift', 'sound_dir': '../audio/064.wav', 'image_dir': None}
16.4997 	EXP 	exp1_image_l: autoDraw = False
16.4997 	EXP 	exp1_image_r: autoDraw = False
16.4997 	EXP 	exp1_image_l: image = '../image/wallet.png'
16.4997 	EXP 	exp1_image_r: image = '../image/key.png'
16.4997 	EXP 	exp1_image_l: autoDraw = True
16.4997 	EXP 	exp1_image_r: autoDraw = True
16.9497 	EXP 	New trial (rep=0, index=2): {'exp_num': 1, 'sent_code': 'l1_t_es_na_012', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 12.0, 'image': 'book', 'image_alt': 'newspaper', 'left_img': 'newspaper', 'right_img': 'book', 'left': '../image/newspaper.png', 'right': '../image/book.png', 'correct_img': 'book', 'correct_key': 'lshift', 'sound_dir': '../audio/012.wav', 'image_dir': None}
16.9869 	DATA 	Keypress: lshift
16.9915 	EXP 	exp1_image_l: autoDraw = False
16.9915 	EXP 	exp1_image_r: autoDraw = False
16.9915 	EXP 	exp1_image_l: image = '../image/newspaper.png'
16.9915 	EXP 	exp1_image_r: image = '../image/book.png'
16.9915 	EXP 	exp1_image_l: autoDraw = True
16.9915 	EXP 	exp1_image_r: autoDraw = True
17.3651 	EXP 	New trial (rep=0, index=3): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_134', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 134.0, 'image': 'truck', 'image_alt': 'basket', 'left_img': 'basket', 'right_img': 'truck', 'left': '../image/basket.png', 'right': '../image/truck.png', 'correct_img': 'truck', 'correct_key': 'lshift', 'sound_dir': '../audio/134.wav', 'image_dir': None}
17.4062 	DATA 	Keypress: lshift
17.4107 	EXP 	exp1_image_l: autoDraw = False
17.4107 	EXP 	exp1_image_r: autoDraw = False
17.4107 	EXP 	exp1_image_l: image = '../image/basket.png'
17.4107 	EXP 	exp1_image_r: image = '../image/truck.png'
17.4107 	EXP 	exp1_image_l: autoDraw = True
17.4107 	EXP 	exp1_image_r: autoDraw = True
17.7110 	EXP 	New trial (rep=0, index=4): {'exp_num': 1, 'sent_code': 'l1_t_es_na_020', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 20.0, 'image': 'backpack', 'image_alt': 'cellphone', 'left_img': 'cellphone', 'right_img': 'backpack', 'left': '../image/cellphone.png', 'right': '../image/backpack.png', 'correct_img': 'backpack', 'correct_key': 'lshift', 'sound_dir': '../audio/020.wav', 'image_dir': None}
17.7495 	DATA 	Keypress: lshift
17.7539 	EXP 	exp1_image_l: autoDraw = False
17.7539 	EXP 	exp1_image_r: autoDraw = False
17.7539 	EXP 	exp1_image_l: image = '../image/cellphone.png'
17.7539 	EXP 	exp1_image_r: image = '../image/backpack.png'
17.7539 	EXP 	exp1_image_l: autoDraw = True
17.7539 	EXP 	exp1_image_r: autoDraw = True
18.0279 	EXP 	New trial (rep=0, index=5): {'exp_num': 1, 'sent_code': 'l1_f_se_na_078', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 78.0, 'image': 'airpods', 'image_alt': 'joycons', 'left_img': 'airpods', 'right_img': 'joycons', 'left': '../image/airpods.png', 'right': '../image/joycons.png', 'correct_img': 'airpods', 'correct_key': 'lshift', 'sound_dir': '../audio/078.wav', 'image_dir': None}
18.0596 	DATA 	Keypress: lshift
18.0641 	EXP 	exp1_image_l: autoDraw = False
18.0641 	EXP 	exp1_image_r: autoDraw = False
18.0641 	EXP 	exp1_image_l: image = '../image/airpods.png'
18.0641 	EXP 	exp1_image_r: image = '../image/joycons.png'
18.0641 	EXP 	exp1_image_l: autoDraw = True
18.0641 	EXP 	exp1_image_r: autoDraw = True
18.3773 	EXP 	New trial (rep=0, index=6): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_139', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 139.0, 'image': 'restaurant', 'image_alt': 'hotel', 'left_img': 'restaurant', 'right_img': 'hotel', 'left': '../image/restaurant.png', 'right': '../image/hotel.png', 'correct_img': 'restaurant', 'correct_key': 'rshift', 'sound_dir': '../audio/139.wav', 'image_dir': None}
18.4176 	DATA 	Keypress: lshift
18.4214 	EXP 	exp1_image_l: autoDraw = False
18.4214 	EXP 	exp1_image_r: autoDraw = False
18.4214 	EXP 	exp1_image_l: image = '../image/restaurant.png'
18.4214 	EXP 	exp1_image_r: image = '../image/hotel.png'
18.4214 	EXP 	exp1_image_l: autoDraw = True
18.4214 	EXP 	exp1_image_r: autoDraw = True
18.6947 	EXP 	New trial (rep=0, index=7): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_131', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 131.0, 'image': 'cat', 'image_alt': 'flower', 'left_img': 'cat', 'right_img': 'flower', 'left': '../image/cat.png', 'right': '../image/flower.png', 'correct_img': 'cat', 'correct_key': 'rshift', 'sound_dir': '../audio/131.wav', 'image_dir': None}
18.7316 	DATA 	Keypress: lshift
18.7361 	EXP 	exp1_image_l: autoDraw = False
18.7361 	EXP 	exp1_image_r: autoDraw = False
18.7361 	EXP 	exp1_image_l: image = '../image/cat.png'
18.7361 	EXP 	exp1_image_r: image = '../image/flower.png'
18.7361 	EXP 	exp1_image_l: autoDraw = True
18.7361 	EXP 	exp1_image_r: autoDraw = True
18.9944 	EXP 	New trial (rep=0, index=8): {'exp_num': 1, 'sent_code': 'l1_f_en_na_066', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 66.0, 'image': 'bag', 'image_alt': 'scarf', 'left_img': 'bag', 'right_img': 'scarf', 'left': '../image/bag.png', 'right': '../image/scarf.png', 'correct_img': 'bag', 'correct_key': 'lshift', 'sound_dir': '../audio/066.wav', 'image_dir': None}
19.0321 	DATA 	Keypress: lshift
19.0364 	EXP 	exp1_image_l: autoDraw = False
19.0364 	EXP 	exp1_image_r: autoDraw = False
19.0364 	EXP 	exp1_image_l: image = '../image/bag.png'
19.0364 	EXP 	exp1_image_r: image = '../image/scarf.png'
19.0364 	EXP 	exp1_image_l: autoDraw = True
19.0364 	EXP 	exp1_image_r: autoDraw = True
19.3281 	EXP 	New trial (rep=0, index=9): {'exp_num': 1, 'sent_code': 'l1_f_en_na_070', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 70.0, 'image': 'computer', 'image_alt': 'bed', 'left_img': 'computer', 'right_img': 'bed', 'left': '../image/computer.png', 'right': '../image/bed.png', 'correct_img': 'computer', 'correct_key': 'lshift', 'sound_dir': '../audio/070.wav', 'image_dir': None}
19.3664 	DATA 	Keypress: lshift
19.3713 	EXP 	exp1_image_l: autoDraw = False
19.3713 	EXP 	exp1_image_r: autoDraw = False
19.3713 	EXP 	exp1_image_l: image = '../image/computer.png'
19.3713 	EXP 	exp1_image_r: image = '../image/bed.png'
19.3713 	EXP 	exp1_image_l: autoDraw = True
19.3713 	EXP 	exp1_image_r: autoDraw = True
