1.6335 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
70.6688 	EXP 	Created end_exp1_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp1_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
70.6751 	EXP 	Created exp1_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
70.6785 	EXP 	Created exp1_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp1_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
70.6819 	EXP 	Created exp1_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp1_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
70.6820 	EXP 	Sound exp1_sound set volume 1.000
70.6955 	EXP 	Created exp1_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp1_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
70.7079 	EXP 	Created exp2_instr_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_instr_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
70.7111 	EXP 	Created exp2_trial_iamge_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_iamge_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
70.7135 	EXP 	Created exp2_trial_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_trial_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
70.7136 	EXP 	Sound exp2_trial_sound set volume 1.000
70.7177 	EXP 	Created end_exp2_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_exp2_trial_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
70.7225 	EXP 	Created exp2_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp2_start_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
70.7255 	EXP 	Created exp2_image_l = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_l', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
70.7281 	EXP 	Created exp2_image_r = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='exp2_image_r', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
70.7281 	EXP 	Sound exp2_sound set volume 1.000
70.7322 	EXP 	Created full_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
70.7722 	WARNING 	t of last frame was 3268.76ms (=1/0)
70.7722 	EXP 	welcome_text: autoDraw = True
72.6285 	WARNING 	t of last frame was 29.81ms (=1/33)
72.7017 	WARNING 	t of last frame was 34.55ms (=1/28)
77.9973 	WARNING 	t of last frame was 29.23ms (=1/34)
85.2541 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
85.2570 	EXP 	New trial (rep=0, index=0): None
85.2621 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
85.2621 	EXP 	welcome_text: autoDraw = False
85.2621 	EXP 	exp1_instr_text: autoDraw = True
85.2939 	DATA 	Keypress: space
100.6809 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/practice_trial/trial_exp_1/trial1.xlsx as conditions, 8 conditions, 18 params
100.6822 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
100.6845 	EXP 	New trial (rep=0, index=0): {'num': 'tr1', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr1.wav', 'phr': 'Where are your kids?', 'sent_code': 'lt_tr_en_na_tr1', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/kids.png', 'right': '../image/plates.png', 'correct_img': 'kids', 'correct_key': 'lshift'}
100.7359 	DATA 	Keypress: space
100.7399 	EXP 	exp1_instr_text: autoDraw = False
100.7399 	EXP 	exp1_trial_image_l: image = '../image/kids.png'
100.7399 	EXP 	exp1_trial_image_r: image = '../image/plates.png'
100.7399 	EXP 	exp1_trial_image_l: autoDraw = True
100.7399 	EXP 	exp1_trial_image_r: autoDraw = True
103.5810 	DATA 	Keypress: left
105.6484 	EXP 	New trial (rep=0, index=1): {'num': 'tr2', 'list': 'lt', 'cond': 'tr', 'lang': 'en', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr2.wav', 'phr': 'Who is buying my car?', 'sent_code': 'lt_tr_en_na_tr2', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/bag.png', 'right': '../image/car.png', 'correct_img': 'car', 'correct_key': 'rshift'}
105.6952 	EXP 	exp1_trial_image_l: autoDraw = False
105.6952 	EXP 	exp1_trial_image_r: autoDraw = False
105.6952 	EXP 	exp1_trial_image_l: image = '../image/bag.png'
105.6952 	EXP 	exp1_trial_image_r: image = '../image/car.png'
105.6952 	EXP 	exp1_trial_image_l: autoDraw = True
105.6952 	EXP 	exp1_trial_image_r: autoDraw = True
108.9187 	DATA 	Keypress: right
110.6474 	EXP 	New trial (rep=0, index=2): {'num': 'tr3', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr3.wav', 'phr': '¿Dónde está mi perro?', 'sent_code': 'lt_tr_sp_na_tr3', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/dog.png', 'right': '../image/grandma.png', 'correct_img': 'dog', 'correct_key': 'lshift'}
110.6881 	EXP 	exp1_trial_image_l: autoDraw = False
110.6881 	EXP 	exp1_trial_image_r: autoDraw = False
110.6881 	EXP 	exp1_trial_image_l: image = '../image/dog.png'
110.6881 	EXP 	exp1_trial_image_r: image = '../image/grandma.png'
110.6881 	EXP 	exp1_trial_image_l: autoDraw = True
110.6881 	EXP 	exp1_trial_image_r: autoDraw = True
113.2010 	DATA 	Keypress: left
115.6476 	EXP 	New trial (rep=0, index=3): {'num': 'tr4', 'list': 'lt', 'cond': 'tr', 'lang': 'sp', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr4.wav', 'phr': '¿De quién es la bolsa?', 'sent_code': 'lt_tr_sp_na_tr4', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/bag.png', 'correct_img': 'bag', 'correct_key': 'rshift'}
115.6882 	EXP 	exp1_trial_image_l: autoDraw = False
115.6882 	EXP 	exp1_trial_image_r: autoDraw = False
115.6882 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
115.6882 	EXP 	exp1_trial_image_r: image = '../image/bag.png'
115.6882 	EXP 	exp1_trial_image_l: autoDraw = True
115.6882 	EXP 	exp1_trial_image_r: autoDraw = True
118.4564 	DATA 	Keypress: right
120.6479 	EXP 	New trial (rep=0, index=4): {'num': 'tr5', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr5.wav', 'phr': '¿Dónde encontraste sus donuts?', 'sent_code': 'lt_tr_se_na_tr5', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/donut.png', 'right': '../image/cups.png', 'correct_img': 'donut', 'correct_key': 'lshift'}
120.6897 	EXP 	exp1_trial_image_l: autoDraw = False
120.6897 	EXP 	exp1_trial_image_r: autoDraw = False
120.6897 	EXP 	exp1_trial_image_l: image = '../image/donut.png'
120.6897 	EXP 	exp1_trial_image_r: image = '../image/cups.png'
120.6897 	EXP 	exp1_trial_image_l: autoDraw = True
120.6897 	EXP 	exp1_trial_image_r: autoDraw = True
123.7978 	DATA 	Keypress: left
125.6477 	EXP 	New trial (rep=0, index=5): {'num': 'tr6', 'list': 'lt', 'cond': 'tr', 'lang': 'se', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr6.wav', 'phr': '¿Cuándo compraste tu sweater?', 'sent_code': 'lt_tr_se_na_tr6', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/chair.png', 'right': '../image/sweater.png', 'correct_img': 'sweater', 'correct_key': 'rshift'}
125.6959 	EXP 	exp1_trial_image_l: autoDraw = False
125.6959 	EXP 	exp1_trial_image_r: autoDraw = False
125.6959 	EXP 	exp1_trial_image_l: image = '../image/chair.png'
125.6959 	EXP 	exp1_trial_image_r: image = '../image/sweater.png'
125.6959 	EXP 	exp1_trial_image_l: autoDraw = True
125.6959 	EXP 	exp1_trial_image_r: autoDraw = True
128.5363 	DATA 	Keypress: right
130.6478 	EXP 	New trial (rep=0, index=6): {'num': 'tr7', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr7.wav', 'phr': 'Why do you have my camisa?', 'sent_code': 'lt_tr_es_na_tr7', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/shirt.png', 'right': '../image/wallet.png', 'correct_img': 'shirt', 'correct_key': 'lshift'}
130.6923 	EXP 	exp1_trial_image_l: autoDraw = False
130.6923 	EXP 	exp1_trial_image_r: autoDraw = False
130.6923 	EXP 	exp1_trial_image_l: image = '../image/shirt.png'
130.6923 	EXP 	exp1_trial_image_r: image = '../image/wallet.png'
130.6923 	EXP 	exp1_trial_image_l: autoDraw = True
130.6923 	EXP 	exp1_trial_image_r: autoDraw = True
133.5243 	DATA 	Keypress: left
135.6463 	EXP 	New trial (rep=0, index=7): {'num': 'tr8', 'list': 'lt', 'cond': 'tr', 'lang': 'es', 'type': 'na', 'sound_dir': '../practice_trial/audio/tr8.wav', 'phr': 'Where did you find his chanclas?', 'sent_code': 'lt_tr_es_na_tr8', 'mat': '-', 'mat_num': '-', 'emb_num': '-', 'emb': '-', 'cut': '-', 'mat_f0_c': '-', 'left': '../image/key.png', 'right': '../image/flipflops.png', 'correct_img': 'flipflops', 'correct_key': 'rshift'}
135.6899 	EXP 	exp1_trial_image_l: autoDraw = False
135.6899 	EXP 	exp1_trial_image_r: autoDraw = False
135.6899 	EXP 	exp1_trial_image_l: image = '../image/key.png'
135.6899 	EXP 	exp1_trial_image_r: image = '../image/flipflops.png'
135.6899 	EXP 	exp1_trial_image_l: autoDraw = True
135.6899 	EXP 	exp1_trial_image_r: autoDraw = True
138.2497 	DATA 	Keypress: right
140.6568 	EXP 	exp1_trial_image_l: autoDraw = False
140.6568 	EXP 	exp1_trial_image_r: autoDraw = False
140.6568 	EXP 	end_exp1_trial_text: autoDraw = True
146.1574 	DATA 	Keypress: lshift
153.4341 	DATA 	Keypress: rshift
153.4389 	EXP 	end_exp1_trial_text: autoDraw = False
153.4389 	EXP 	exp1_start_text: autoDraw = True
158.5341 	DATA 	Keypress: left
158.7317 	DATA 	Keypress: right
164.4214 	DATA 	Keypress: lshift
164.9172 	EXP 	Imported /Users/gabmac/Documents/RU/QP/exp/stim/stim_g1_e1.xlsx as conditions, 55 conditions, 17 params
164.9195 	EXP 	Created sequence: random, trialTypes=55, nReps=1, seed=None
164.9199 	EXP 	New trial (rep=0, index=0): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_131', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 131.0, 'image': 'cat', 'image_alt': 'flower', 'left_img': 'cat', 'right_img': 'flower', 'left': '../image/cat.png', 'right': '../image/flower.png', 'correct_img': 'cat', 'correct_key': 'lshift', 'sound_dir': '../audio/131.wav', 'image_dir': None}
164.9437 	DATA 	Keypress: rshift
164.9477 	EXP 	exp1_start_text: autoDraw = False
164.9477 	EXP 	exp1_image_l: image = '../image/cat.png'
164.9477 	EXP 	exp1_image_r: image = '../image/flower.png'
164.9477 	EXP 	exp1_image_l: autoDraw = True
164.9477 	EXP 	exp1_image_r: autoDraw = True
164.9485 	EXP 	New trial (rep=0, index=1): {'exp_num': 1, 'sent_code': 'l1_f_se_na_084', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 84.0, 'image': 'penthouse', 'image_alt': 'rocket', 'left_img': 'penthouse', 'right_img': 'rocket', 'left': '../image/penthouse.png', 'right': '../image/rocket.png', 'correct_img': 'penthouse', 'correct_key': 'lshift', 'sound_dir': '../audio/084.wav', 'image_dir': None}
164.9741 	EXP 	exp1_image_l: autoDraw = False
164.9741 	EXP 	exp1_image_r: autoDraw = False
164.9741 	EXP 	exp1_image_l: image = '../image/penthouse.png'
164.9741 	EXP 	exp1_image_r: image = '../image/rocket.png'
164.9741 	EXP 	exp1_image_l: autoDraw = True
164.9741 	EXP 	exp1_image_r: autoDraw = True
167.9480 	EXP 	New trial (rep=0, index=2): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_095', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 95.0, 'image': 'key', 'image_alt': 'socks', 'left_img': 'socks', 'right_img': 'key', 'left': '../image/socks.png', 'right': '../image/key.png', 'correct_img': 'key', 'correct_key': 'rshift', 'sound_dir': '../audio/095.wav', 'image_dir': None}
167.9855 	DATA 	Keypress: lshift
167.9904 	EXP 	exp1_image_l: autoDraw = False
167.9904 	EXP 	exp1_image_r: autoDraw = False
167.9904 	EXP 	exp1_image_l: image = '../image/socks.png'
167.9904 	EXP 	exp1_image_r: image = '../image/key.png'
167.9904 	EXP 	exp1_image_l: autoDraw = True
167.9904 	EXP 	exp1_image_r: autoDraw = True
170.5486 	EXP 	New trial (rep=0, index=3): {'exp_num': 1, 'sent_code': 'l1_f_en_na_065', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 65.0, 'image': 'book', 'image_alt': 'computer', 'left_img': 'computer', 'right_img': 'book', 'left': '../image/computer.png', 'right': '../image/book.png', 'correct_img': 'book', 'correct_key': 'rshift', 'sound_dir': '../audio/065.wav', 'image_dir': None}
170.5904 	DATA 	Keypress: lshift
170.5957 	EXP 	exp1_image_l: autoDraw = False
170.5957 	EXP 	exp1_image_r: autoDraw = False
170.5957 	EXP 	exp1_image_l: image = '../image/computer.png'
170.5957 	EXP 	exp1_image_r: image = '../image/book.png'
170.5957 	EXP 	exp1_image_l: autoDraw = True
170.5957 	EXP 	exp1_image_r: autoDraw = True
172.5320 	EXP 	New trial (rep=0, index=4): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_137', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 137.0, 'image': 'jacket', 'image_alt': 'shirt', 'left_img': 'jacket', 'right_img': 'shirt', 'left': '../image/jacket.png', 'right': '../image/shirt.png', 'correct_img': 'jacket', 'correct_key': 'lshift', 'sound_dir': '../audio/137.wav', 'image_dir': None}
172.5672 	DATA 	Keypress: rshift
172.5726 	EXP 	exp1_image_l: autoDraw = False
172.5726 	EXP 	exp1_image_r: autoDraw = False
172.5726 	EXP 	exp1_image_l: image = '../image/jacket.png'
172.5726 	EXP 	exp1_image_r: image = '../image/shirt.png'
172.5726 	EXP 	exp1_image_l: autoDraw = True
172.5726 	EXP 	exp1_image_r: autoDraw = True
175.0323 	EXP 	New trial (rep=0, index=5): {'exp_num': 1, 'sent_code': 'l1_f_se_na_085', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 85.0, 'image': 'sneakers', 'image_alt': 'loafers', 'left_img': 'loafers', 'right_img': 'sneakers', 'left': '../image/loafers.png', 'right': '../image/sneakers.png', 'correct_img': 'sneakers', 'correct_key': 'rshift', 'sound_dir': '../audio/085.wav', 'image_dir': None}
175.0737 	DATA 	Keypress: lshift
175.0785 	EXP 	exp1_image_l: autoDraw = False
175.0785 	EXP 	exp1_image_r: autoDraw = False
175.0785 	EXP 	exp1_image_l: image = '../image/loafers.png'
175.0785 	EXP 	exp1_image_r: image = '../image/sneakers.png'
175.0785 	EXP 	exp1_image_l: autoDraw = True
175.0785 	EXP 	exp1_image_r: autoDraw = True
178.2500 	DATA 	Keypress: rshift
178.2574 	EXP 	New trial (rep=0, index=6): {'exp_num': 1, 'sent_code': 'l1_f_se_na_077', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 77.0, 'image': 'donut', 'image_alt': 'mashedpotatoes', 'left_img': 'mashedpotatoes', 'right_img': 'donut', 'left': '../image/mashedpotatoes.png', 'right': '../image/donut.png', 'correct_img': 'donut', 'correct_key': 'rshift', 'sound_dir': '../audio/077.wav', 'image_dir': None}
178.3000 	EXP 	exp1_image_l: autoDraw = False
178.3000 	EXP 	exp1_image_r: autoDraw = False
178.3000 	EXP 	exp1_image_l: image = '../image/mashedpotatoes.png'
178.3000 	EXP 	exp1_image_r: image = '../image/donut.png'
178.3000 	EXP 	exp1_image_l: autoDraw = True
178.3000 	EXP 	exp1_image_r: autoDraw = True
180.4489 	EXP 	New trial (rep=0, index=7): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_132', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 132.0, 'image': 'grandma', 'image_alt': 'car', 'left_img': 'car', 'right_img': 'grandma', 'left': '../image/car.png', 'right': '../image/grandma.png', 'correct_img': 'grandma', 'correct_key': 'rshift', 'sound_dir': '../audio/132.wav', 'image_dir': None}
180.4880 	DATA 	Keypress: rshift
180.4929 	EXP 	exp1_image_l: autoDraw = False
180.4929 	EXP 	exp1_image_r: autoDraw = False
180.4929 	EXP 	exp1_image_l: image = '../image/car.png'
180.4929 	EXP 	exp1_image_r: image = '../image/grandma.png'
180.4929 	EXP 	exp1_image_l: autoDraw = True
180.4929 	EXP 	exp1_image_r: autoDraw = True
183.0652 	EXP 	New trial (rep=0, index=8): {'exp_num': 1, 'sent_code': 'l1_f_se_na_081', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 81.0, 'image': 'sweatpants', 'image_alt': 'boxers', 'left_img': 'boxers', 'right_img': 'sweatpants', 'left': '../image/boxers.png', 'right': '../image/sweatpants.png', 'correct_img': 'sweatpants', 'correct_key': 'rshift', 'sound_dir': '../audio/081.wav', 'image_dir': None}
183.1029 	DATA 	Keypress: rshift
183.1084 	EXP 	exp1_image_l: autoDraw = False
183.1084 	EXP 	exp1_image_r: autoDraw = False
183.1084 	EXP 	exp1_image_l: image = '../image/boxers.png'
183.1084 	EXP 	exp1_image_r: image = '../image/sweatpants.png'
183.1084 	EXP 	exp1_image_l: autoDraw = True
183.1084 	EXP 	exp1_image_r: autoDraw = True
185.9387 	EXP 	New trial (rep=0, index=9): {'exp_num': 1, 'sent_code': 'l1_f_en_na_073', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 73.0, 'image': 'tshirt', 'image_alt': 'socks', 'left_img': 'socks', 'right_img': 'tshirt', 'left': '../image/socks.png', 'right': '../image/tshirt.png', 'correct_img': 'tshirt', 'correct_key': 'rshift', 'sound_dir': '../audio/073.wav', 'image_dir': None}
185.9774 	DATA 	Keypress: rshift
185.9823 	EXP 	exp1_image_l: autoDraw = False
185.9823 	EXP 	exp1_image_r: autoDraw = False
185.9823 	EXP 	exp1_image_l: image = '../image/socks.png'
185.9823 	EXP 	exp1_image_r: image = '../image/tshirt.png'
185.9823 	EXP 	exp1_image_l: autoDraw = True
